chr	start	end	length	abs_summit	pileup	#NAME?	fold_enrichment	#NAME?	name
chr3	17188895	17189336	442	17189093	57	47.43956	12.52452	43.26416	o2_peak_919
chr3	19765259	19765539	281	19765397	14	10.49094	6.24871	6.94904	o2_peak_920
chr3	19847083	19847462	380	19847285	30	19.9372	7.53852	16.15111	o2_peak_921
chr3	20117738	20118002	265	20117984	9	5.79114	4.25827	2.52967	o2_peak_922
chr3	26331879	26332354	476	26332114	66	64.47774	17.02213	60.11492	o2_peak_923
chr3	26354513	26354783	271	26354647	16	10.39305	5.74835	6.85633	o2_peak_924
chr3	27253550	27254061	512	27253806	96	87.19369	16.45903	82.59786	o2_peak_925
chr3	28920131	28920602	472	28920378	58	56.82978	16.41848	52.54751	o2_peak_926
chr3	29486412	29486681	270	29486539	25	15.6691	6.6056	11.97188	o2_peak_927
chr3	29727273	29727649	377	29727410	16	7.7977	4.31905	4.37436	o2_peak_928
chr3	30005546	30006059	514	30005790	70	74.25476	20.0472	69.79075	o2_peak_929
chr3	30046499	30046960	462	30046729	74	59.76999	12.72606	55.45793	o2_peak_930
chr3	31450467	31450731	265	31450591	10	5.64919	4.01804	2.41169	o2_peak_931
chr3	31915635	31915993	359	31915813	46	29.9452	8.29169	25.99158	o2_peak_932
chr3	32261781	32262097	317	32261927	21	18.75437	9.36819	14.9904	o2_peak_933
chr3	35539731	35540041	311	35539882	18	12.49573	6.50863	8.8887	o2_peak_934
chr3	38167934	38168340	407	38168128	33	26.33909	9.88975	22.43799	o2_peak_935
chr3	39230030	39230405	376	39230228	26	19.94712	8.56432	16.16037	o2_peak_936
chr3	40667133	40667460	328	40667199	14	4.80672	3.05205	1.71292	o2_peak_937
chr3	40668813	40669124	312	40668960	20	11.09864	5.3353	7.5347	o2_peak_938
chr3	41736136	41736614	479	41736340	24	14.16045	6.07945	10.503	o2_peak_939
chr3	42086987	42087460	474	42087188	91	73.88766	13.38746	69.42774	o2_peak_940
chr3	43879136	43879723	588	43879455	143	152.5504	24.43403	147.23845	o2_peak_941
chr3	44356859	44357281	423	44357075	44	33.75664	10.29379	29.74811	o2_peak_942
chr3	45414376	45414683	308	45414510	20	11.09864	5.3353	7.5347	o2_peak_943
chr3	45615881	45616365	485	45616120	53	47.35539	13.71933	43.18077	o2_peak_944
chr3	48650578	48651102	525	48650827	46	46.53607	15.89251	42.37222	o2_peak_945
chr3	50117356	50117736	381	50117568	15	7.03017	4.06499	3.65747	o2_peak_946
chr3	52247378	52247706	329	52247534	27	16.80138	6.72417	13.08028	o2_peak_947
chr3	52410087	52410568	482	52410358	46	39.22687	12.19872	35.14912	o2_peak_948
chr3	52942071	52942370	300	52942237	12	5.01742	3.37411	1.86278	o2_peak_949
chr3	53435063	53435533	471	53435287	50	40.70641	11.6663	36.6106	o2_peak_950
chr3	53744703	53745198	496	53744862	11	4.74518	3.33935	1.66241	o2_peak_951
chr3	58608263	58608602	340	58608426	31	21.6865	8.12997	17.8653	o2_peak_952
chr3	58633213	58633650	438	58633425	80	84.13364	20.579	79.56763	o2_peak_953
chr3	58728333	58728628	296	58728461	32	14.93709	5.11915	11.26169	o2_peak_954
chr3	60262177	60262441	265	60262307	14	8.5353	5.07208	5.08055	o2_peak_955
chr3	60274094	60274530	437	60274340	29	29.09566	12.7748	25.15277	o2_peak_956
chr3	60919665	60919997	333	60919823	52	16.49741	3.86216	12.78285	o2_peak_957
chr3	61963945	61964341	397	61964154	54	42.17376	11.19084	38.06073	o2_peak_958
chr3	62962018	62962588	571	62962285	76	69.20163	15.66717	64.7906	o2_peak_959
chr3	62971850	62972151	302	62972027	42	16.31141	4.49857	12.60174	o2_peak_960
chr3	62973822	62974175	354	62973979	34	17.93982	5.93883	14.19426	o2_peak_961
chr3	63718203	63718467	265	63718378	13	9.66801	5.96157	6.15621	o2_peak_962
chr3	64353937	64354362	426	64354140	56	60.81758	19.2739	56.49479	o2_peak_963
chr3	64820949	64821291	343	64821107	20	11.09864	5.3353	7.5347	o2_peak_964
chr3	67606521	67607048	528	67606772	98	98.97527	20.1435	94.25672	o2_peak_965
chr3	68420752	68421237	486	68420990	83	78.41306	17.09146	73.9034	o2_peak_966
chr3	69214522	69215061	540	69214817	84	45.34424	7.2245	41.19497	o2_peak_967
chr3	70481988	70482441	454	70482224	72	76.85486	20.46206	72.36451	o2_peak_968
chr3	70496582	70496899	318	70496735	15	7.03017	4.06499	3.65747	o2_peak_969
chr3	71398597	71398872	276	71398727	13	5.2898	3.40449	2.09663	o2_peak_970
chr3	71933302	71933736	435	71933517	73	65.33646	15.05676	60.96514	o2_peak_971
chr3	72123267	72123540	274	72123394	16	8.57437	4.73075	5.11793	o2_peak_972
chr3	73186165	73186467	303	73186318	17	11.35937	6.08649	7.78583	o2_peak_973
chr3	73254426	73254896	471	73254681	85	73.17769	14.59255	68.72327	o2_peak_974
chr3	73690573	73691014	442	73690786	63	52.84366	13.02206	48.60555	o2_peak_975
chr3	74163797	74164286	490	74164030	62	45.94234	10.68989	41.78495	o2_peak_976
chr3	74270070	74270656	587	74270349	87	104.13721	27.02407	99.36633	o2_peak_977
chr3	75172176	75172644	469	75172408	62	68.21438	20.48907	63.81352	o2_peak_978
chr3	75189393	75189820	428	75189628	53	62.42948	21.56345	58.08807	o2_peak_979
chr3	75213062	75213550	489	75213279	62	59.08286	16.00589	54.77645	o2_peak_980
chr3	75771776	75772052	277	75771950	13	7.61002	4.71211	4.20818	o2_peak_981
chr3	75835842	75836267	426	75836066	50	42.36894	12.40207	38.25193	o2_peak_982
chr3	76200336	76200842	507	76200612	96	79.93356	14.11504	75.4084	o2_peak_983
chr3	78424868	78425362	495	78425108	105	121.73936	26.93054	116.78419	o2_peak_984
chr3	78937419	78937943	525	78937696	99	121.69174	29.76105	116.73922	o2_peak_985
chr3	80727710	80728078	369	80727909	42	32.89897	10.45665	28.90268	o2_peak_986
chr3	82974745	82975320	576	82975206	11	4.74518	3.33935	1.66241	o2_peak_987
chr3	83008199	83008574	376	83008377	39	22.39732	6.78723	18.56286	o2_peak_988
chr3	84136613	84137042	430	84136822	46	39.40226	12.28139	35.32229	o2_peak_989
chr3	84382026	84382483	458	84382249	65	64.1581	17.24621	59.79945	o2_peak_990
chr3	86934352	86934832	481	86934569	69	62.8466	15.28702	58.50128	o2_peak_991
chr3	87254620	87254916	297	87254747	18	9.60745	4.9314	6.10297	o2_peak_992
chr3	87312051	87312407	357	87312250	11	5.9604	4.05766	2.68201	o2_peak_993
chr3	87581293	87581747	455	87581504	53	36.20903	9.16276	32.1686	o2_peak_994
chr3	87696355	87696804	450	87696579	111	106.84026	18.89443	102.0404	o2_peak_995
chr3	87773147	87773638	492	87773412	79	83.05188	20.48795	78.49816	o2_peak_996
chr3	88546417	88546777	361	88546599	28	18.836	7.47654	15.07023	o2_peak_997
chr3	88612199	88612688	490	88612439	74	81.75027	21.98146	77.20971	o2_peak_998
chr3	89023728	89024077	350	89023894	25	8.19616	3.47418	4.75756	o2_peak_999
chr3	89314468	89314988	521	89314734	87	75.68304	14.93191	71.20355	o2_peak_1000
chr3	89368610	89369061	452	89368831	57	51.10124	14.10432	46.88476	o2_peak_1001
chr3	89632946	89633424	479	89633162	57	35.92984	8.32726	31.89427	o2_peak_1002
chr3	89777577	89778073	497	89777820	78	85.03623	21.82654	80.46262	o2_peak_1003
chr3	90454231	90454737	507	90454486	141	138.79393	20.66325	133.64362	o2_peak_1004
chr3	91361886	91362347	462	91362121	75	88.0743	24.71697	83.4707	o2_peak_1005
chr3	91690250	91690551	302	91690381	15	6.79229	3.94055	3.43432	o2_peak_1006
chr3	91884603	91884867	265	91884718	21	9.63117	4.47633	6.12366	o2_peak_1007
chr3	91890435	91890872	438	91890602	14	10.71692	6.3874	7.16532	o2_peak_1008
chr3	91907377	91907641	265	91907511	16	8.14865	4.50324	4.7112	o2_peak_1009
chr3	92223721	92224173	453	92223948	99	100.38274	20.34697	95.65006	o2_peak_1010
chr3	92961263	92961716	454	92961483	30	21.3395	8.21179	17.52494	o2_peak_1011
chr3	97211010	97211375	366	97211240	22	11.67132	5.26127	8.09077	o2_peak_1012
chr3	97861957	97862299	343	97862114	34	28.11431	10.49739	24.18662	o2_peak_1013
chr3	98754333	98754652	320	98754466	24	12.00285	5.08674	8.40665	o2_peak_1014
chr3	100990454	100990738	285	100990583	14	6.95863	4.17419	3.59366	o2_peak_1015
chr3	102780174	102780660	487	102780403	92	107.47953	26.259	102.6743	o2_peak_1016
chr3	102880947	102881560	614	102881259	83	58.52305	10.49674	54.22442	o2_peak_1017
chr3	103128343	103128802	460	103128554	38	31.26522	10.85289	27.29075	o2_peak_1018
chr3	103693343	103693654	312	103693502	27	16.11568	6.40503	12.41047	o2_peak_1019
chr3	103831760	103832067	308	103831919	21	12.60732	5.90891	8.99768	o2_peak_1020
chr3	105336284	105336742	459	105336509	66	64.77639	17.15866	60.41149	o2_peak_1021
chr3	105350007	105350498	492	105350270	29	20.85926	8.22959	17.05678	o2_peak_1022
chr3	105821875	105822209	335	105822095	29	5.9563	2.54982	2.68201	o2_peak_1023
chr3	105932114	105932462	349	105932280	31	26.1498	10.40715	22.25128	o2_peak_1024
chr3	106367493	106367757	265	106367623	13	7.27469	4.51504	3.89018	o2_peak_1025
chr3	106378963	106379447	485	106379207	92	99.54478	22.61555	94.8211	o2_peak_1026
chr3	106995721	106996325	605	106996008	118	127.90037	24.2129	122.87646	o2_peak_1027
chr3	107605759	107606242	484	107605990	110	130.93782	28.80974	125.87466	o2_peak_1028
chr3	108580447	108580715	269	108580596	26	11.45986	4.58138	7.88402	o2_peak_1029
chr3	108852080	108852545	466	108852320	81	92.73116	24.21714	88.08156	o2_peak_1030
chr3	110398896	110399178	283	110399051	15	11.79353	6.81323	8.20825	o2_peak_1031
chr3	111071822	111072204	383	111072042	19	15.74434	8.15539	12.04649	o2_peak_1032
chr3	112453023	112453312	290	112453164	18	15.17409	8.09071	11.49038	o2_peak_1033
chr3	113290418	113290761	344	113290590	32	33.22299	14.05228	29.21982	o2_peak_1034
chr3	113845328	113845642	315	113845490	27	16.98071	6.80898	13.25597	o2_peak_1035
chr3	113915247	113915681	435	113915420	38	18.80821	5.67512	15.04268	o2_peak_1036
chr3	114395962	114396322	361	114396121	28	15.3979	5.90062	11.70907	o2_peak_1037
chr3	114528519	114529018	500	114528753	99	127.16424	32.52234	122.14915	o2_peak_1038
chr3	114804461	114804953	493	114804722	70	55.06183	12.04733	50.8011	o2_peak_1039
chr3	114809792	114810172	381	114809983	29	21.2156	8.40907	17.40464	o2_peak_1040
chr3	114843835	114844164	330	114844013	34	15.38004	5.02507	11.69307	o2_peak_1041
chr3	117933711	117934053	343	117933867	24	9.9858	4.24202	6.46504	o2_peak_1042
chr3	118016974	118017564	591	118017253	220	305.64603	49.38209	298.19986	o2_peak_1043
chr3	118290152	118290668	517	118290382	99	112.45593	25.40617	107.59655	o2_peak_1044
chr3	119194048	119194442	395	119194243	48	31.07365	8.31436	27.10105	o2_peak_1045
chr3	119827920	119828389	470	119828155	92	106.68583	25.87997	101.8866	o2_peak_1046
chr3	121221254	121221690	437	121221469	54	47.31166	13.37479	43.13853	o2_peak_1047
chr3	122014422	122014707	286	122014654	16	7.7977	4.31905	4.37436	o2_peak_1048
chr3	122492237	122492545	309	122492397	24	12.00285	5.08674	8.40665	o2_peak_1049
chr3	123030122	123030528	407	123030327	51	41.89515	11.89505	37.78476	o2_peak_1050
chr3	124200152	124200785	634	124200510	115	137.53409	29.47116	132.39784	o2_peak_1051
chr3	124419948	124420242	295	124420101	15	10.77803	6.19664	7.22571	o2_peak_1052
chr3	127563795	127564299	505	127564042	117	152.23633	35.39121	146.92769	o2_peak_1053
chr3	128242012	128242486	475	128242255	109	129.34769	28.55019	124.30534	o2_peak_1054
chr3	129977241	129977709	469	129977469	42	28.95471	8.7492	25.01541	o2_peak_1055
chr3	130902993	130903315	323	130903143	26	12.25123	4.89777	8.64972	o2_peak_1056
chr3	130921039	130921343	305	130921206	26	17.94629	7.51354	14.20002	o2_peak_1057
chr3	131970663	131971079	417	131970879	47	30.07211	8.14468	26.11505	o2_peak_1058
chr3	132005383	132005718	336	132005550	28	16.22719	6.26226	12.52044	o2_peak_1059
chr3	135364415	135364768	354	135364572	21	18.75437	9.36819	14.9904	o2_peak_1060
chr3	136596312	136596719	408	136596510	63	43.13764	9.54408	39.01405	o2_peak_1061
chr3	136597761	136598079	319	136597893	31	18.09923	6.51103	14.34787	o2_peak_1062
chr3	137557180	137557603	424	137557410	55	34.30252	8.14889	30.28745	o2_peak_1063
chr3	138330179	138330487	309	138330330	47	26.39872	6.89152	22.49676	o2_peak_1064
chr3	138460554	138460979	426	138460776	42	28.95471	8.7492	25.01541	o2_peak_1065
chr3	138517194	138517506	313	138517339	17	14.02351	7.66488	10.37001	o2_peak_1066
chr3	138677613	138677991	379	138677805	40	30.62682	9.9703	26.66123	o2_peak_1067
chr3	141261913	141262317	405	141262125	24	22.5079	10.64567	18.67075	o2_peak_1068
chr3	141557990	141558396	407	141558166	36	38.90568	15.75559	34.83051	o2_peak_1069
chr3	142037125	142037565	441	142037371	41	38.49861	13.54513	34.43036	o2_peak_1070
chr3	142281710	142282105	396	142281910	39	31.0558	10.45225	27.08554	o2_peak_1071
chr3	142929976	142930252	277	142930100	19	9.21844	4.57502	5.73067	o2_peak_1072
chr3	145210705	145211032	328	145210859	32	21.97744	8.02487	18.15084	o2_peak_1073
chr3	145676858	145677340	483	145677101	83	89.50094	21.80196	84.88379	o2_peak_1074
chr3	145933960	145934263	304	145934139	21	10.34938	4.80449	6.81552	o2_peak_1075
chr3	146404747	146405279	533	146404994	97	109.39556	24.89805	104.56721	o2_peak_1076
chr3	146687853	146688122	270	146688019	20	11.32651	5.45049	7.75538	o2_peak_1077
chr3	146717140	146717517	378	146717335	39	17.37829	5.09503	13.6451	o2_peak_1078
chr3	150969321	150969680	360	150969492	24	18.71502	8.45346	14.95377	o2_peak_1079
chr3	151183393	151183678	286	151183549	13	9.66801	5.96157	6.15621	o2_peak_1080
chr3	151396075	151396463	389	151396164	12	7.92284	5.08586	4.49485	o2_peak_1081
chr3	151447160	151447486	327	151447324	25	23.79394	11.07149	19.93593	o2_peak_1082
chr3	152598238	152598646	409	152598444	38	29.30887	9.90841	25.36179	o2_peak_1083
chr3	152677173	152677562	390	152677353	34	36.03991	14.90393	32.00183	o2_peak_1084
chr3	154311286	154311633	348	154311455	27	24.38191	10.73629	20.51232	o2_peak_1085
chr3	154799283	154799600	318	154799442	19	16.34678	8.51653	12.63411	o2_peak_1086
chr3	156347222	156347574	353	156347387	19	11.41042	5.68876	7.83592	o2_peak_1087
chr3	156529718	156530095	378	156529911	19	11.98635	5.99851	8.39245	o2_peak_1088
chr3	160875985	160876312	328	160876120	26	16.63457	6.85967	12.91475	o2_peak_1089
chr3	162137090	162137645	556	162137280	18	12.3489	6.42463	8.74435	o2_peak_1090
chr3	162358805	162359243	439	162359050	38	24.94559	7.97502	21.06666	o2_peak_1091
chr3	164547714	164547979	266	164547878	13	7.33981	4.55313	3.95153	o2_peak_1092
chr3	165170841	165171177	337	165170990	24	13.54593	5.78744	9.90855	o2_peak_1093
chr3	168539853	168540259	407	168539952	10	5.96869	4.21783	2.68993	o2_peak_1094
chr3	169777042	169777332	291	169777224	28	18.63279	7.37788	14.87369	o2_peak_1095
chr3	170063805	170064119	315	170063963	19	10.24106	5.08123	6.70936	o2_peak_1096
chr3	170069043	170069355	313	170069196	18	12.3489	6.42463	8.74435	o2_peak_1097
chr3	170596808	170597271	464	170597013	40	38.39523	13.86368	34.32752	o2_peak_1098
chr3	170865830	170866273	444	170866004	20	15.14134	7.52817	11.46069	o2_peak_1099
chr3	172175587	172175851	265	172175792	11	5.87161	4.004	2.60614	o2_peak_1100
chr3	173421801	173422286	486	173422054	111	109.35855	19.75893	104.53219	o2_peak_1101
chr3	173463423	173463689	267	173463553	15	11.79353	6.81323	8.20825	o2_peak_1102
chr3	174781258	174781752	495	174781517	85	92.45464	22.32106	87.80596	o2_peak_1103
chr3	175706721	175706985	265	175706845	15	9.45121	5.41022	5.95021	o2_peak_1104
chr3	175982947	175983254	308	175983213	12	4.88814	3.3028	1.77297	o2_peak_1105
chr3	176478998	176479414	417	176479190	52	53.71515	17.23684	49.47013	o2_peak_1106
chr3	178726929	178727340	412	178727158	44	31.0678	9.15614	27.09603	o2_peak_1107
chr3	179105771	179106057	287	179105890	17	11.88965	6.39327	8.30177	o2_peak_1108
chr3	179556269	179556567	299	179556417	23	13.78752	6.09748	10.14205	o2_peak_1109
chr3	179849501	179849914	414	179849712	43	47.58254	17.75409	43.40574	o2_peak_1110
chr3	180802552	180802938	387	180802789	28	15.3979	5.90062	11.70907	o2_peak_1111
chr3	181128562	181129027	466	181128799	89	78.20801	15.27127	73.70312	o2_peak_1112
chr3	181227285	181227751	467	181227477	21	9.63117	4.47633	6.12366	o2_peak_1113
chr3	181545831	181546100	270	181546003	16	12.89622	7.23905	9.27521	o2_peak_1114
chr3	182224732	182224996	265	182224844	15	6.69646	3.89085	3.35897	o2_peak_1115
chr3	183179497	183180030	534	183179751	209	239.11588	30.55833	232.85963	o2_peak_1116
chr3	183918763	183919123	361	183918942	31	21.93613	8.24998	18.11131	o2_peak_1117
chr3	184565576	184565857	282	184565799	12	4.88814	3.3028	1.77297	o2_peak_1118
chr3	184729543	184729874	332	184729711	21	17.47137	8.60684	13.73679	o2_peak_1119
chr3	185401663	185402268	606	185402010	135	153.64339	27.67188	148.32283	o2_peak_1120
chr3	185957675	185958140	466	185957917	87	94.36565	22.35743	89.69745	o2_peak_1121
chr3	187230605	187231025	421	187230814	48	39.94744	11.91572	35.85928	o2_peak_1122
chr3	187483227	187483589	363	187483420	33	29.37842	11.49671	25.42948	o2_peak_1123
chr3	188309993	188310408	416	188310211	55	47.81398	13.28287	43.63452	o2_peak_1124
chr3	189596349	189596739	391	189596550	59	38.2989	8.73095	34.23393	o2_peak_1125
chr3	189722462	189722781	320	189722613	20	10.44658	5.01191	6.90617	o2_peak_1126
chr3	190400363	190400844	482	190400615	91	100.32169	23.37368	95.59092	o2_peak_1127
chr3	190708405	190708669	265	190708654	9	4.4096	3.38139	1.38398	o2_peak_1128
chr3	190836742	190837179	438	190836972	19	9.80727	4.86356	6.29089	o2_peak_1129
chr3	191182984	191183341	358	191183178	29	18.00315	6.86253	14.25485	o2_peak_1130
chr3	191245215	191245618	404	191245429	46	33.21892	9.56308	29.21739	o2_peak_1131
chr3	196027036	196027440	405	196027255	28	27.74769	12.34897	23.82569	o2_peak_1132
chr3	196281719	196282063	345	196281887	20	14.39301	7.10091	10.73087	o2_peak_1133
chr3	196600926	196601326	401	196601125	38	24.84973	7.93532	20.97408	o2_peak_1134
chr3	197275795	197276209	415	197275990	62	55.48461	14.41131	51.21603	o2_peak_1135
chr3	197305935	197306368	434	197306157	63	61.18494	16.61102	56.85677	o2_peak_1136
chr3	197352516	197352914	399	197352712	21	15.61793	7.53631	11.92372	o2_peak_1137
chr3	197397132	197397572	441	197397344	30	22.17422	8.62666	18.34379	o2_peak_1138
chr3	197737449	197737997	549	197737723	105	149.62277	41.05277	144.34474	o2_peak_1139
chr3	198024935	198025271	337	198025138	18	11.05078	5.69858	7.49033	o2_peak_1140
chr3	198110823	198111218	396	198111016	23	11.19459	4.88327	7.62574	o2_peak_1141
chr3	198792760	198793104	345	198792833	15	5.42588	3.25552	2.21725	o2_peak_1142
chr3	199333123	199333476	354	199333287	26	16.46975	6.77959	12.75536	o2_peak_1143
chr3	200419406	200419715	310	200419608	10	5.47052	3.907	2.25265	o2_peak_1144
chr3	201305457	201305780	324	201305635	16	6.95326	3.88877	3.59016	o2_peak_1145
chr3	201402805	201403089	285	201402937	21	13.27876	6.25763	9.64736	o2_peak_1146
chr3	201616934	201617348	415	201617132	45	35.921	10.97847	31.88554	o2_peak_1147
chr3	201742903	201743167	265	201743085	18	9.40434	4.82717	5.90829	o2_peak_1148
chr3	202258074	202258518	445	202258292	32	25.77326	9.89754	21.88186	o2_peak_1149
chr3	203038015	203038309	295	203038198	27	15.71088	6.22051	12.01344	o2_peak_1150
chr3	203198674	203199234	561	203198951	143	191.26291	40.07221	185.56908	o2_peak_1151
chr3	203271152	203272089	938	203271752	229	310.26096	46.79804	302.40793	o2_peak_1152
chr3	205538607	205538871	265	205538823	13	7.64693	4.73394	4.24139	o2_peak_1153
chr3	206677509	206678143	635	206677850	92	95.24384	20.7807	90.56494	o2_peak_1154
chr3	206761649	206762131	483	206761857	77	91.21922	25.36742	86.58404	o2_peak_1155
chr3	206765785	206766118	334	206765979	14	8.20313	4.87835	4.7625	o2_peak_1156
chr3	206830783	206831078	296	206830931	20	14.55685	7.19375	10.89089	o2_peak_1157
chr3	207970376	207970796	421	207970574	57	52.49384	14.73558	48.26023	o2_peak_1158
chr3	208677423	208677687	265	208677553	14	10.71692	6.3874	7.16532	o2_peak_1159
