Type	chr	start	stop	q-value	mean_methylation_difference	#CpGs	p(MWU)	p(2D KS)	POP A	POP B	Compare
CG	10	105266571	105267249	6.90E-126	0.869543	29	2.30E-14	6.10E-132	0.87823	0.008692	Teosinte/Maize
CG	10	106109954	106110314	2.60E-14	0.528466	8	4.20E-14	2.30E-20	0.6672	0.13874	Teosinte/Maize
CG	10	110857329	110857614	8.10E-52	0.714068	17	3.40E-14	7.20E-58	0.86497	0.1509	Teosinte/Maize
CG	10	112358150	112358360	1.90E-05	0.403907	10	4.20E-14	1.70E-11	0.88128	0.47738	Teosinte/Maize
CG	10	117494727	117494915	9.40E-23	0.56185	10	4.20E-14	8.40E-29	0.75106	0.18921	Teosinte/Maize
CG	10	117663308	117663722	1.80E-19	0.56081	13	3.70E-14	1.60E-25	0.89207	0.33126	Teosinte/Maize
CG	10	122504797	122504949	3.90E-37	0.825075	10	3.80E-14	3.50E-43	0.8827	0.057622	Teosinte/Maize
CG	10	123039535	123039892	6.20E-77	0.837293	17	5.70E-14	5.50E-83	0.85421	0.016918	Teosinte/Maize
CG	10	123197606	123198141	1.40E-51	0.785227	15	5.70E-14	1.30E-57	0.92179	0.13656	Teosinte/Maize
CG	10	128124654	128124927	7.70E-64	0.808348	17	5.80E-14	6.80E-70	0.89262	0.084271	Teosinte/Maize
CG	10	130536866	130537202	1.50E-147	0.422421	42	6.60E-14	1.30E-153	0.42862	0.0061999	Teosinte/Maize
CG	10	133979790	133980423	1.30E-65	0.883554	15	4.20E-14	1.10E-71	0.88792	0.0043642	Teosinte/Maize
CG	10	135148337	135148514	9.70E-36	0.882486	8	4.50E-14	8.60E-42	0.88499	0.0025083	Teosinte/Maize
CG	10	140193859	140194076	1.70E-14	0.436154	11	4.20E-14	1.50E-20	0.74822	0.31207	Teosinte/Maize
CG	10	140995313	140995577	3.80E-05	0.456806	8	4.40E-14	3.30E-11	0.84949	0.39269	Teosinte/Maize
CG	10	141903191	141903571	1.60E-20	0.606802	10	4.70E-14	1.40E-26	0.85821	0.25141	Teosinte/Maize
CG	10	142621063	142621892	7.90E-159	0.409759	51	5.80E-14	7.00E-165	0.42792	0.018162	Teosinte/Maize
CG	10	143264500	143265253	1.70E-78	0.813363	18	4.60E-14	1.50E-84	0.86472	0.051353	Teosinte/Maize
CG	10	147479166	147479492	4.70E-113	0.904112	24	6.50E-14	4.20E-119	0.90881	0.0046941	Teosinte/Maize
CG	10	147482263	147482508	1.80E-12	0.432809	12	4.40E-14	1.60E-18	0.94317	0.51036	Teosinte/Maize
CG	10	148048984	148049119	1.00E-12	0.487156	8	4.20E-14	9.20E-19	0.6499	0.16274	Teosinte/Maize
CG	10	149049877	149050129	5.00E-52	0.594541	16	3.50E-14	4.40E-58	0.59618	0.0016369	Teosinte/Maize
CG	10	149388521	149388747	1.40E-22	0.49171	9	4.00E-14	1.20E-28	0.51341	0.021696	Teosinte/Maize
CG	10	149487162	149488364	3.00E-126	0.737822	35	3.70E-14	2.70E-132	0.80202	0.064198	Teosinte/Maize
CG	10	149488789	149488938	5.90E-07	0.454817	8	4.10E-14	5.20E-13	0.94571	0.49089	Teosinte/Maize
CG	10	150665558	150665796	1.10E-18	0.638844	9	4.50E-14	9.40E-25	0.85958	0.22074	Teosinte/Maize
CG	10	150830236	150830470	3.90E-50	0.762633	17	4.80E-14	3.50E-56	0.92067	0.15804	Teosinte/Maize
CHG	1	209391	209724	1.20E-19	0.4458	11	4.60E-14	1.10E-25	0.49559	0.049789	Landrace/Maize
CHG	1	17971451	17971940	3.30E-18	0.4273	13	3.70E-14	2.90E-24	0.61336	0.18606	Landrace/Maize
CHG	1	23270723	23270841	1.90E-13	0.426282	12	4.00E-14	1.70E-19	0.66842	0.24213	Landrace/Maize
CHG	1	34440810	34441037	8.50E-07	0.478624	8	4.00E-14	7.50E-13	0.7199	0.24128	Landrace/Maize
CHG	1	51120552	51120661	5.80E-06	0.439854	8	4.60E-14	5.10E-12	0.76193	0.32207	Landrace/Maize
CHG	1	71436607	71436757	5.40E-08	0.440377	8	4.50E-14	4.80E-14	0.78977	0.3494	Landrace/Maize
CHG	1	111880247	111880812	2.40E-12	0.41055	16	4.30E-14	2.20E-18	0.59037	0.17982	Landrace/Maize
CHG	1	112682613	112682703	1.90E-22	0.631079	8	4.40E-14	1.70E-28	0.72228	0.091201	Landrace/Maize
CHG	1	123675452	123675815	3.40E-18	0.425473	14	4.70E-14	3.00E-24	0.65259	0.22712	Landrace/Maize
CHG	1	135668323	135669066	1.30E-81	0.480467	46	5.10E-14	1.10E-87	0.52657	0.046105	Landrace/Maize
CHG	1	158665040	158665450	1.90E-46	0.651659	18	5.20E-14	1.70E-52	7.70E-01	0.11787	Landrace/Maize
CHG	1	169226880	169226984	8.60E-07	0.488441	8	4.30E-14	7.60E-13	0.88159	0.39315	Landrace/Maize
CHG	1	180687663	180688061	3.90E-40	0.546625	19	3.70E-14	3.50E-46	0.67856	0.13193	Landrace/Maize
CHG	1	183531139	183532021	1.60E-43	0.426163	42	5.50E-14	1.40E-49	0.77547	0.34931	Landrace/Maize
CHG	1	215415702	215416226	3.10E-42	0.492414	29	4.00E-14	2.70E-48	0.6721	0.17968	Landrace/Maize
CHG	1	259329732	259330068	1.50E-32	0.490601	19	3.10E-14	1.30E-38	0.67802	0.18742	Landrace/Maize
CHG	1	265252475	265252796	2.70E-18	0.487277	11	4.10E-14	2.40E-24	0.70412	0.21685	Landrace/Maize
CHG	2	5511739	5511979	1.50E-10	0.435373	8	4.20E-14	1.30E-16	0.68125	0.24588	Landrace/Maize
CHG	2	11808982	11809292	1.50E-80	0.40896	41	3.10E-14	1.30E-86	0.44382	0.03486	Landrace/Maize
CHG	2	48106911	48108533	7.70E-89	0.513818	49	2.40E-14	6.80E-95	0.73741	0.22359	Landrace/Maize
CHG	2	89196067	89196199	5.80E-15	0.519988	8	4.30E-14	5.10E-21	0.70968	0.18969	Landrace/Maize
CHG	2	94636700	94636912	1.30E-06	0.422204	9	4.20E-14	1.10E-12	0.70429	0.28209	Landrace/Maize
CHG	2	103115701	103115961	3.00E-19	0.439483	11	4.30E-14	2.70E-25	0.4479	0.0084164	Landrace/Maize
CHG	2	104049646	104049911	8.10E-19	0.497639	13	4.00E-14	7.20E-25	0.77548	0.27784	Landrace/Maize
CHG	2	110318205	110318487	2.70E-18	0.444451	12	4.40E-14	2.40E-24	0.526	0.081551	Landrace/Maize
CHG	2	114956826	114957332	6.50E-10	0.426728	8	4.40E-14	5.70E-16	0.54358	0.11685	Landrace/Maize
CHG	2	117110301	117110703	8.60E-29	0.482112	24	5.10E-14	7.60E-35	0.76806	0.28595	Landrace/Maize
CHG	2	128326930	128327138	3.80E-15	0.565461	9	4.10E-14	3.40E-21	0.73382	0.16836	Landrace/Maize
CHG	2	135104731	135105275	1.70E-33	0.456294	19	4.30E-14	1.50E-39	0.46509	0.0087965	Landrace/Maize
CHG	2	139515383	139515683	2.00E-57	0.622561	21	3.50E-14	1.80E-63	0.69789	0.075331	Landrace/Maize
CHG	2	139519476	139519708	5.90E-29	0.557912	14	4.20E-14	5.20E-35	0.69497	0.13706	Landrace/Maize
CHG	2	142691435	142691598	0.00023	0.4054	8	3.70E-12	2.00E-10	0.63692	0.23152	Landrace/Maize
CHG	2	143409747	143410222	2.20E-11	0.40037	15	4.50E-14	2.00E-17	0.65682	0.25645	Landrace/Maize
CHG	2	144886961	144887586	2.90E-52	0.463366	38	4.20E-14	2.50E-58	0.67936	0.216	Landrace/Maize
CHG	2	145976144	145976340	1.60E-10	0.420203	10	4.00E-14	1.40E-16	0.61744	0.19724	Landrace/Maize
CHG	2	166468098	166468196	5.40E-22	0.729092	8	5.00E-14	4.80E-28	0.85794	0.12885	Landrace/Maize
CHG	2	173440709	173440969	6.00E-28	0.519415	18	4.60E-14	5.30E-34	0.61436	0.09495	Landrace/Maize
CHG	2	177640610	177640769	1.00E-16	0.40657	13	4.50E-14	8.90E-23	0.48753	0.080964	Landrace/Maize
CHG	2	187315126	187315288	7.70E-09	0.44978	8	1.70E-13	6.80E-15	0.57921	0.12943	Landrace/Maize
CHG	2	216486709	216486819	8.60E-16	0.640224	8	4.40E-14	7.60E-22	0.74499	0.10477	Landrace/Maize
CHG	2	217688636	217689141	2.40E-09	0.440358	10	4.10E-14	2.10E-15	0.74722	0.30687	Landrace/Maize
CHG	2	222144315	222144541	1.70E-11	0.488564	11	4.50E-14	1.50E-17	0.86083	0.37226	Landrace/Maize
CHG	2	222182173	222182346	3.60E-22	0.568507	10	3.90E-14	3.20E-28	0.714	0.1455	Landrace/Maize
CHG	2	230466454	230466507	4.80E-12	0.434198	8	4.70E-14	4.20E-18	0.88321	0.44901	Landrace/Maize
CHG	2	234009886	234010230	1.30E-19	0.493606	15	4.30E-14	1.10E-25	0.82568	0.33208	Landrace/Maize
CHG	2	234010848	234011046	2.90E-11	0.403493	10	4.70E-14	2.50E-17	0.67265	0.26915	Landrace/Maize
CHG	2	236272672	236272806	8.20E-13	0.476363	8	4.30E-14	7.20E-19	0.68194	0.20558	Landrace/Maize
CHG	2	237903597	237904133	4.40E-60	0.427331	30	4.30E-14	3.90E-66	0.53941	0.11208	Landrace/Maize
CHG	3	6185036	6185342	6.50E-08	0.420941	9	4.80E-12	5.70E-14	0.48085	0.059907	Landrace/Maize
CHG	3	12025249	12025553	4.80E-18	0.429971	12	4.50E-14	4.30E-24	0.62868	0.19871	Landrace/Maize
CHG	3	12025858	12026291	1.80E-26	0.461887	21	3.80E-14	1.60E-32	0.68119	0.2193	Landrace/Maize
CHG	3	50814825	50815190	5.70E-21	0.495863	16	4.10E-14	5.00E-27	0.80151	0.30564	Landrace/Maize
CHG	3	57176792	57177109	4.50E-16	0.500103	10	4.50E-14	4.00E-22	0.64888	0.14878	Landrace/Maize
CHG	3	57177738	57178098	1.20E-10	0.460761	9	4.80E-14	1.10E-16	0.55577	0.095007	Landrace/Maize
CHG	3	63018810	63018995	6.00E-06	0.45094	9	4.70E-14	5.30E-12	0.72004	0.2691	Landrace/Maize
CHG	3	81214562	81214822	1.50E-18	0.451535	15	4.20E-14	1.30E-24	0.75885	0.30731	Landrace/Maize
CHG	3	87052121	87052252	2.80E-11	0.400504	9	4.70E-14	2.50E-17	0.62042	0.21991	Landrace/Maize
CHG	3	107577422	107577744	7.80E-04	0.413182	9	4.70E-14	6.90E-10	0.83475	0.42156	Landrace/Maize
CHG	3	111640874	111641309	1.40E-19	0.497938	15	4.20E-14	1.30E-25	0.69453	0.19659	Landrace/Maize
CHG	3	142242464	142242925	3.90E-18	0.488308	17	3.90E-14	3.40E-24	0.83209	0.34378	Landrace/Maize
CHG	3	189131048	189131251	3.40E-22	0.472992	13	4.10E-14	3.00E-28	0.62381	0.15082	Landrace/Maize
CHG	3	197908577	197909825	3.60E-55	0.536208	37	5.60E-14	3.20E-61	0.63928	0.10307	Landrace/Maize
CHG	3	206990188	206990327	2.10E-12	0.416484	10	4.50E-14	1.90E-18	0.46438	0.047891	Landrace/Maize
CHG	3	218374439	218374748	1.90E-35	0.780061	10	5.10E-14	1.70E-41	0.85066	0.070596	Landrace/Maize
CHG	3	218796627	218797389	3.00E-11	0.411838	14	1.10E-11	2.60E-17	0.43887	0.027035	Landrace/Maize
CHG	4	21427394	21427725	7.30E-08	0.4748	9	4.50E-14	6.40E-14	0.88098	0.40618	Landrace/Maize
CHG	4	40262727	40263132	5.80E-37	0.528804	21	3.90E-14	5.10E-43	0.5386	0.0097991	Landrace/Maize
CHG	4	42909337	42909993	1.60E-79	0.645895	29	5.70E-14	1.40E-85	0.77454	0.12864	Landrace/Maize
CHG	4	46655647	46655814	2.50E-16	0.540266	9	4.00E-14	2.20E-22	0.68083	0.14056	Landrace/Maize
CHG	4	92833221	92833527	2.40E-06	0.415688	11	4.50E-14	2.10E-12	0.84438	0.42869	Landrace/Maize
CHG	4	118840216	118840414	7.30E-69	0.430616	33	4.50E-14	6.40E-75	0.76587	0.33525	Landrace/Maize
CHG	4	119744215	119744782	2.40E-30	0.43932	20	4.80E-14	2.10E-36	0.47086	0.031542	Landrace/Maize
CHG	4	125768930	125769299	2.90E-25	0.448474	17	4.00E-14	2.60E-31	0.5531	0.10463	Landrace/Maize
CHG	4	148723487	148723675	2.30E-09	0.450557	9	4.20E-14	2.10E-15	0.6916	0.24104	Landrace/Maize
CHG	4	156140627	156141379	5.20E-95	0.470304	44	5.50E-14	4.60E-101	0.48532	0.015019	Landrace/Maize
CHG	4	184389411	184389631	3.80E-52	0.603672	21	4.80E-14	3.30E-58	0.63032	0.026653	Landrace/Maize
CHG	4	193372418	193372677	5.20E-17	0.487013	11	4.40E-14	4.60E-23	0.72491	0.23789	Landrace/Maize
CHG	4	217656747	217656869	2.80E-09	0.444087	9	4.30E-14	2.50E-15	0.63374	0.18965	Landrace/Maize
CHG	4	226181328	226181943	3.80E-39	0.629253	18	3.50E-14	3.40E-45	0.71895	0.0897	Landrace/Maize
CHG	5	22396973	22397391	2.10E-09	0.400943	14	4.80E-14	1.90E-15	0.81383	0.41289	Landrace/Maize
CHG	5	43358461	43358824	5.20E-19	0.459978	20	4.90E-14	4.60E-25	0.71719	0.25721	Landrace/Maize
CHG	5	100245739	100245833	4.40E-08	0.455951	9	4.30E-14	3.90E-14	0.72312	0.26717	Landrace/Maize
CHG	5	108290376	108291192	6.30E-41	0.425956	40	5.30E-14	5.50E-47	0.67212	0.24616	Landrace/Maize
CHG	5	120621592	120622189	4.90E-20	0.404435	21	4.80E-14	4.40E-26	0.71907	0.31464	Landrace/Maize
CHG	5	127424044	127424298	7.50E-21	0.509338	13	4.00E-14	6.60E-27	0.62174	0.1124	Landrace/Maize
CHG	5	132202885	132203085	6.10E-09	0.412325	13	2.00E-03	5.40E-15	0.42641	0.014083	Landrace/Maize
CHG	5	166583570	166584688	3.40E-80	0.50975	49	4.00E-14	3.00E-86	0.58812	0.078367	Landrace/Maize
CHG	5	175613530	175613675	4.40E-10	0.439329	12	4.50E-14	3.90E-16	0.86625	0.42692	Landrace/Maize
CHG	5	176690536	176690989	1.50E-48	0.555632	27	4.50E-14	1.30E-54	0.80936	0.25372	Landrace/Maize
CHG	5	177814441	177814714	1.00E-25	0.420793	17	4.90E-14	9.00E-32	0.59498	0.17419	Landrace/Maize
CHG	5	191540345	191541110	3.10E-46	0.459716	32	5.10E-14	2.80E-52	0.5324	0.072686	Landrace/Maize
CHG	5	192068042	192068434	1.70E-15	0.450267	13	4.00E-14	1.50E-21	0.62538	0.17512	Landrace/Maize
CHG	5	219571445	219571664	4.20E-44	0.441923	29	5.20E-14	3.70E-50	0.57927	0.13735	Landrace/Maize
CHG	6	860973	861143	6.40E-06	0.456085	8	4.20E-14	5.70E-12	0.8211	0.36501	Landrace/Maize
CHG	6	862987	863436	3.30E-18	0.416198	19	4.60E-14	2.90E-24	0.75158	0.33538	Landrace/Maize
CHG	6	1388598	1389152	4.90E-43	0.463655	24	3.70E-14	4.30E-49	0.5694	0.10574	Landrace/Maize
CHG	6	27642338	27642600	2.60E-08	0.467498	8	4.40E-14	2.30E-14	0.68845	0.22095	Landrace/Maize
CHG	6	55607390	55607602	2.00E-15	0.489134	14	4.60E-14	1.80E-21	0.66473	0.1756	Landrace/Maize
CHG	6	89250858	89251384	1.70E-69	0.450611	40	4.60E-14	1.50E-75	0.4706	0.019985	Landrace/Maize
CHG	6	91833645	91833816	1.00E-13	0.428025	14	4.60E-14	9.20E-20	0.49659	0.068564	Landrace/Maize
CHG	6	96572052	96572433	1.00E-33	0.503613	19	3.50E-14	9.00E-40	0.64426	0.14065	Landrace/Maize
CHG	6	97049628	97049789	2.30E-11	0.442857	12	3.70E-14	2.00E-17	0.88001	0.43715	Landrace/Maize
CHG	6	106773475	106773668	3.90E-05	0.414776	8	5.60E-14	3.40E-11	0.66739	0.25261	Landrace/Maize
CHG	6	123573924	123575261	4.50E-54	0.412936	58	3.20E-14	4.00E-60	0.81168	0.39874	Landrace/Maize
CHG	6	159486529	159486708	9.10E-17	0.414609	12	4.70E-14	8.00E-23	0.49069	0.076081	Landrace/Maize
CHG	7	30456368	30456697	1.60E-37	0.581811	21	5.40E-14	1.40E-43	0.82838	0.24657	Landrace/Maize
CHG	7	51492036	51492271	2.00E-14	0.564326	8	4.20E-14	1.80E-20	0.56823	0.003904	Landrace/Maize
CHG	7	62201237	62201627	1.70E-36	0.514962	22	5.00E-14	1.50E-42	0.7004	0.18544	Landrace/Maize
CHG	7	62208626	62208888	1.20E-34	0.724361	12	3.80E-14	1.10E-40	0.82378	0.099416	Landrace/Maize
CHG	7	74296056	74296379	5.90E-23	0.616663	10	4.30E-14	5.20E-29	0.69821	0.081543	Landrace/Maize
CHG	7	113757413	113757613	5.00E-05	0.437176	8	4.40E-14	4.40E-11	0.78753	0.35036	Landrace/Maize
CHG	7	131541864	131542081	7.80E-15	0.486384	11	3.70E-14	6.90E-21	0.80544	0.31905	Landrace/Maize
CHG	7	153834249	153834817	3.70E-45	0.43855	25	5.10E-14	3.30E-51	0.55593	0.11738	Landrace/Maize
CHG	7	153930290	153930532	3.20E-25	0.479441	16	4.40E-14	2.80E-31	0.72668	0.24724	Landrace/Maize
CHG	7	180071360	180071549	2.70E-14	0.41006	17	4.00E-14	2.30E-20	0.58968	0.17962	Landrace/Maize
CHG	8	13628539	13629249	2.60E-09	0.419872	13	4.70E-14	2.30E-15	0.77857	0.3587	Landrace/Maize
CHG	8	25523254	25523420	6.90E-28	0.516386	10	3.60E-14	6.10E-34	0.55192	0.035529	Landrace/Maize
CHG	8	29783284	29783507	1.80E-21	0.413926	18	4.30E-14	1.60E-27	0.61525	0.20133	Landrace/Maize
CHG	8	30510692	30511067	7.50E-13	0.436105	17	4.50E-14	6.60E-19	0.77017	0.33406	Landrace/Maize
CHG	8	32564417	32564750	1.20E-17	0.406058	15	4.10E-14	1.10E-23	0.55147	0.14541	Landrace/Maize
CHG	8	48663109	48663353	6.80E-06	0.423528	8	4.00E-14	6.00E-12	0.79947	0.37594	Landrace/Maize
CHG	8	71203683	71204331	6.30E-29	0.454952	28	4.00E-14	5.60E-35	0.77984	0.32488	Landrace/Maize
CHG	8	74549208	74549935	8.30E-28	0.425237	23	4.80E-14	7.30E-34	0.69911	0.27387	Landrace/Maize
CHG	8	98909163	98909648	1.30E-27	0.427846	23	4.90E-14	1.10E-33	0.71107	0.28323	Landrace/Maize
CHG	8	98927464	98927645	7.70E-16	0.539375	10	4.50E-14	6.70E-22	0.70743	0.16805	Landrace/Maize
CHG	8	99276371	99276803	7.50E-49	0.524017	24	3.00E-14	6.60E-55	0.7025	0.17848	Landrace/Maize
CHG	8	99681268	99681568	2.10E-29	0.44382	13	4.70E-14	1.90E-35	0.44779	0.0039726	Landrace/Maize
CHG	8	101994341	101994874	2.50E-51	0.468412	37	4.60E-14	2.20E-57	0.54984	0.081426	Landrace/Maize
CHG	8	107108757	107108934	1.70E-28	0.506666	18	3.70E-14	1.50E-34	0.8555	0.34883	Landrace/Maize
CHG	8	154843915	154844053	2.20E-35	0.485359	22	5.10E-14	2.00E-41	0.6023	0.11694	Landrace/Maize
CHG	8	170524429	170524559	1.40E-10	0.416345	14	4.30E-14	1.20E-16	0.78633	0.36999	Landrace/Maize
CHG	8	180164850	180166907	8.80E-181	0.492431	90	0.00E+00	7.80E-187	0.74115	0.24872	Landrace/Maize
CHG	8	180167240	180168543	4.90E-118	0.436943	78	3.10E-14	4.40E-124	0.74115	0.3042	Landrace/Maize
CHG	9	1462135	1462509	3.00E-12	0.407221	11	1.00E-09	2.60E-18	0.43048	0.023263	Landrace/Maize
CHG	9	61838971	61839214	2.60E-35	0.519187	15	4.40E-14	2.20E-41	0.68045	0.16126	Landrace/Maize
CHG	9	111695076	111695455	2.00E-36	0.408847	24	3.70E-14	1.80E-42	0.41667	0.0078256	Landrace/Maize
CHG	9	118856787	118856894	4.00E-06	0.424887	8	4.70E-14	3.60E-12	0.58288	0.158	Landrace/Maize
CHG	9	138356122	138356617	3.10E-20	0.515999	15	4.80E-14	2.80E-26	0.85764	0.34164	Landrace/Maize
CHG	9	144328774	144329300	2.80E-25	0.436797	21	4.10E-14	2.50E-31	0.6488	0.21201	Landrace/Maize
CHG	9	149843894	149844134	2.60E-17	0.417554	12	4.80E-14	2.30E-23	0.59646	0.1789	Landrace/Maize
CHG	9	159324628	159324887	2.20E-08	0.425495	13	4.50E-14	1.90E-14	0.76347	3.38E-01	Landrace/Maize
CHG	10	34972073	34972482	5.80E-08	0.428246	10	4.50E-14	5.10E-14	0.67879	0.25054	Landrace/Maize
CHG	10	44089257	44090166	7.30E-55	0.517392	35	4.30E-14	6.40E-61	0.77657	0.25917	Landrace/Maize
CHG	10	47328859	47329056	6.70E-16	0.478505	11	4.40E-14	5.90E-22	0.50111	0.022603	Landrace/Maize
CHG	10	67245357	67245565	3.20E-27	0.564004	11	5.10E-14	2.80E-33	0.6336	0.069592	Landrace/Maize
CHG	10	82071452	82071699	4.90E-27	0.67619	12	3.70E-14	4.30E-33	0.80499	0.1288	Landrace/Maize
CHG	10	84502429	84502743	1.50E-79	0.66203	29	4.10E-14	1.30E-85	0.74062	0.078587	Landrace/Maize
CHG	10	84563949	84564146	1.40E-08	0.448533	9	4.30E-14	1.20E-14	0.59325	0.14471	Landrace/Maize
CHG	10	84564657	84564962	1.40E-21	0.433074	15	4.40E-14	1.20E-27	0.56725	0.13417	Landrace/Maize
CHG	10	105636505	105637000	9.20E-14	0.48584	13	4.40E-14	8.10E-20	0.80597	0.32013	Landrace/Maize
CHG	10	106283366	106283709	2.40E-17	0.53696	9	4.40E-14	2.10E-23	0.78203	0.24507	Landrace/Maize
CHG	10	149487778	149488363	1.80E-46	0.714317	17	3.40E-14	1.60E-52	0.80276	0.088448	Landrace/Maize
CHG	1	173253	173335	4.50E-10	0.445232	8	4.20E-14	6.40E-16	0.67037	0.22514	Teosinte/Landrace
CHG	1	173843	174692	1.60E-67	0.4566	44	4.90E-14	2.20E-73	0.7195	0.2629	Teosinte/Landrace
CHG	1	175218	176053	1.80E-68	0.450114	44	5.60E-14	2.50E-74	0.75619	0.30607	Teosinte/Landrace
CHG	1	210137	210457	6.40E-43	0.622102	13	5.70E-14	9.00E-49	0.71542	0.09332	Teosinte/Landrace
CHG	1	262681	263204	8.80E-90	0.708259	25	2.70E-14	1.20E-95	0.79746	0.089202	Teosinte/Landrace
CHG	1	46643486	46644102	5.10E-134	0.709945	29	7.10E-14	7.30E-140	0.72038	1.04E-02	Teosinte/Landrace
CHG	1	52503096	52503253	3.90E-12	0.415612	9	4.30E-14	5.60E-18	0.82754	0.41193	Teosinte/Landrace
CHG	1	55793111	55793245	1.30E-26	0.627989	9	4.90E-14	1.80E-32	0.76036	0.13237	Teosinte/Landrace
CHG	1	62881100	62881324	4.00E-29	0.520587	14	4.20E-14	5.70E-35	0.79051	0.26993	Teosinte/Landrace
CHG	1	65446552	65446821	5.30E-22	0.66695	8	3.90E-14	7.40E-28	0.7895	0.12255	Teosinte/Landrace
CHG	1	80851559	80851788	7.30E-79	0.751263	19	4.60E-14	1.00E-84	0.76886	0.017594	Teosinte/Landrace
CHG	1	87469149	87469573	6.70E-30	0.535061	15	4.40E-14	9.40E-36	0.76552	0.23046	Teosinte/Landrace
CHG	1	100750337	100750724	1.20E-15	0.44757	8	4.30E-14	1.70E-21	0.54982	0.10225	Teosinte/Landrace
CHG	1	111911452	111911691	3.50E-34	0.400616	23	3.50E-14	4.90E-40	0.79117	0.39056	Teosinte/Landrace
CHG	1	111912162	111912331	1.00E-20	0.469976	12	4.80E-14	1.40E-26	0.71699	0.24702	Teosinte/Landrace
CHG	1	115413023	115413310	6.40E-17	0.51328	10	4.50E-14	9.10E-23	0.76151	0.24823	Teosinte/Landrace
CHG	1	118294457	118294667	6.20E-24	0.422504	10	4.70E-14	8.80E-30	0.81888	0.39638	Teosinte/Landrace
CHG	1	119936164	119936727	1.40E-61	0.824351	13	5.10E-14	2.00E-67	0.83317	0.008816	Teosinte/Landrace
CHG	1	119937031	119937390	8.10E-60	0.719994	14	5.60E-14	1.10E-65	0.73748	0.01749	Teosinte/Landrace
CHG	1	119937748	119937934	1.30E-42	0.767992	9	4.20E-14	1.80E-48	0.77951	0.011522	Teosinte/Landrace
CHG	1	120117324	120117487	1.30E-24	0.595149	9	5.00E-14	1.80E-30	0.74423	0.14908	Teosinte/Landrace
CHG	1	120785727	120785867	1.90E-37	0.686755	11	4.60E-14	2.70E-43	0.70409	0.017331	Teosinte/Landrace
CHG	1	126632306	126632464	5.40E-15	0.446379	9	4.80E-14	7.60E-21	0.59741	0.15103	Teosinte/Landrace
CHG	1	126728365	126728484	1.80E-13	0.521852	8	4.30E-14	2.50E-19	0.71818	0.19633	Teosinte/Landrace
CHG	1	129241396	129243117	1.10E-122	0.461174	81	0.00E+00	1.50E-128	0.80104	0.33986	Teosinte/Landrace
CHG	1	129248089	129249307	8.90E-101	0.45398	56	6.90E-14	1.30E-106	0.59109	0.13711	Teosinte/Landrace
CHG	1	129828545	129829749	2.50E-145	0.548257	61	4.90E-14	3.60E-151	0.56298	0.014719	Teosinte/Landrace
CHG	1	130925850	130926615	3.50E-89	0.630721	24	2.10E-14	5.00E-95	0.66256	0.03184	Teosinte/Landrace
CHG	1	131452339	131452732	1.80E-07	0.435501	8	4.10E-14	2.50E-13	0.71354	0.27804	Teosinte/Landrace
CHG	1	131990116	131990582	2.40E-100	0.661236	24	4.40E-14	3.40E-106	0.68986	0.028628	Teosinte/Landrace
CHG	1	134793074	134793548	5.00E-68	0.784641	17	5.10E-14	7.10E-74	0.82672	0.042083	Teosinte/Landrace
CHG	1	137652338	137652610	7.10E-40	0.779174	9	4.20E-14	1.00E-45	0.82319	0.044016	Teosinte/Landrace
CHG	1	140038672	140039063	1.60E-28	0.663222	9	4.60E-14	2.30E-34	0.74251	0.079288	Teosinte/Landrace
CHG	1	145974348	145974629	1.50E-22	0.496595	9	3.90E-14	2.10E-28	0.85913	0.36254	Teosinte/Landrace
CHG	1	159291584	159292357	3.90E-91	0.556116	27	7.20E-14	5.50E-97	0.60776	0.051641	Teosinte/Landrace
CHG	1	164823945	164824662	3.20E-76	0.804234	19	4.90E-14	4.50E-82	0.87537	0.071139	Teosinte/Landrace
CHG	1	170397852	170398415	1.70E-24	0.407837	21	4.10E-14	2.30E-30	0.79441	0.38658	Teosinte/Landrace
CHG	1	187734854	187735129	3.30E-46	0.674402	12	3.00E-14	4.60E-52	0.73639	0.06199	Teosinte/Landrace
CHG	1	187743209	187743332	3.20E-52	0.673919	10	3.80E-14	4.50E-58	0.67728	0.0033567	Teosinte/Landrace
CHG	1	190946844	190947302	2.00E-28	0.443599	21	4.10E-14	2.80E-34	0.6624	0.2188	Teosinte/Landrace
CHG	1	190955440	190955639	3.20E-36	0.503474	13	3.30E-14	4.60E-42	0.68486	0.18139	Teosinte/Landrace
CHG	1	206171535	206171696	1.80E-18	0.571394	8	4.20E-14	2.60E-24	0.79717	0.22577	Teosinte/Landrace
CHG	1	210710887	210711238	6.80E-50	0.511083	21	5.30E-14	9.60E-56	0.70312	0.19204	Teosinte/Landrace
CHG	1	223013875	223014547	3.70E-20	0.527009	24	4.80E-14	5.30E-26	0.78194	0.34449	Teosinte/Landrace
CHG	1	227877605	227877786	4.90E-11	0.48732	8	4.20E-14	7.00E-17	0.79947	0.31215	Teosinte/Landrace
CHG	1	233656479	233656777	4.10E-34	0.461858	10	3.90E-14	5.80E-40	0.53021	0.068355	Teosinte/Landrace
CHG	1	238131252	238131533	5.70E-36	0.60117	11	3.60E-14	8.00E-42	0.60605	0.0048778	Teosinte/Landrace
CHG	1	238450687	238450938	4.80E-31	0.607298	12	4.20E-14	6.80E-37	0.86897	0.26167	Teosinte/Landrace
