"marker","chr","physical","genetic"
"2_1683",2,168300000,136.58455
"2_1684",2,168400000,136.6444
"2_1685",2,168500000,136.70393
"2_1686",2,168600000,136.76308
"2_1687",2,168700000,136.82178
"2_1688",2,168800000,136.87997
"2_1689",2,168900000,136.93759
"2_1690",2,1.69e+08,136.99459
"2_1691",2,169100000,137.05089
"2_1692",2,169200000,137.10644
"2_1693",2,169300000,137.16117
"2_1694",2,169400000,137.21502
"2_1695",2,169500000,137.26794
"2_1696",2,169600000,137.31986
"2_1697",2,169700000,137.37074
"2_1698",2,169800000,137.42056
"2_1699",2,169900000,137.46927
"2_1700",2,1.7e+08,137.51687
"2_1701",2,170100000,137.56333
"2_1702",2,170200000,137.60862
"2_1703",2,170300000,137.65272
"2_1704",2,170400000,137.6956
"2_1705",2,170500000,137.73724
"2_1706",2,170600000,137.77763
"2_1707",2,170700000,137.81677
"2_1708",2,170800000,137.85464
"2_1709",2,170900000,137.89124
"2_1710",2,1.71e+08,137.92656
"2_1711",2,171100000,137.9606
"2_1712",2,171200000,137.99334
"2_1713",2,171300000,138.02477
"2_1714",2,171400000,138.0549
"2_1715",2,171500000,138.0837
"2_1716",2,171600000,138.11118
"2_1717",2,171700000,138.13732
"2_1718",2,171800000,138.16212
"2_1719",2,171900000,138.18557
"2_1720",2,1.72e+08,138.20766
"2_1721",2,172100000,138.22839
"2_1722",2,172200000,138.24774
"2_1723",2,172300000,138.26571
"2_1724",2,172400000,138.28234
"2_1725",2,172500000,138.29766
"2_1726",2,172600000,138.31168
"2_1727",2,172700000,138.32444
"2_1728",2,172800000,138.33597
"2_1729",2,172900000,138.34629
"2_1730",2,1.73e+08,138.35543
"2_1731",2,173100000,138.36343
"2_1732",2,173200000,138.3703
"2_1733",2,173300000,138.37608
"2_1734",2,173400000,138.3808
"2_1735",2,173500000,138.38448
"2_1736",2,173600000,138.38716
"2_1737",2,173700000,138.38885
"2_1738",2,173800000,138.38959
"2_1739",2,173900000,138.38942
"2_1740",2,1.74e+08,138.38834
"2_1741",2,174100000,138.3864
"2_1742",2,174200000,138.38362
"2_1743",2,174300000,138.38005
"2_1744",2,174400000,138.37573
"2_1745",2,174500000,138.3707
"2_1746",2,174600000,138.36503
"2_1747",2,174700000,138.35877
"2_1748",2,174800000,138.35197
"2_1749",2,174900000,138.34469
"2_1750",2,1.75e+08,138.33698
"2_1751",2,175100000,138.32891
"2_1752",2,175200000,138.32052
"2_1753",2,175300000,138.31187
"2_1754",2,175400000,138.30302
"2_1755",2,175500000,138.29401
"2_1756",2,175600000,138.28492
"2_1757",2,175700000,138.2758
"2_1758",2,175800000,138.26671
"2_1759",2,175900000,138.2577
"2_1760",2,1.76e+08,138.24883
"2_1761",2,176100000,138.24017
"2_1762",2,176200000,138.23177
"2_1763",2,176300000,138.22368
"2_1764",2,176400000,138.21597
"2_1765",2,176500000,138.20869
"2_1766",2,176600000,138.2019
"2_1767",2,176700000,138.19566
"2_1768",2,176800000,138.19001
"2_1769",2,176900000,138.185
"2_1770",2,1.77e+08,138.18066
"2_1771",2,177100000,138.17702
"2_1772",2,177200000,138.17413
"2_1773",2,177300000,138.17202
"2_1774",2,177400000,138.17072
"2_1775",2,177500000,138.17025
"2_1776",2,177600000,138.17065
"2_1777",2,177700000,138.17194
"2_1778",2,177800000,138.17415
"2_1779",2,177900000,138.17731
"2_1780",2,1.78e+08,138.18142
"2_1781",2,178100000,138.18652
"2_1782",2,178200000,138.19262
"2_1783",2,178300000,138.19975
"2_1784",2,178400000,138.20791
"2_1785",2,178500000,138.21713
"2_1786",2,178600000,138.22741
"2_1787",2,178700000,138.23877
"2_1788",2,178800000,138.25121
"2_1789",2,178900000,138.26476
"2_1790",2,1.79e+08,138.27942
"2_1791",2,179100000,138.29519
"2_1792",2,179200000,138.31207
"2_1793",2,179300000,138.33009
"2_1794",2,179400000,138.34923
"2_1795",2,179500000,138.36949
"2_1796",2,179600000,138.39086
"2_1797",2,179700000,138.41331
"2_1798",2,179800000,138.43682
"2_1799",2,179900000,138.46137
"2_1800",2,1.8e+08,138.48694
"2_1801",2,180100000,138.51351
"2_1802",2,180200000,138.54104
"2_1803",2,180300000,138.5695
"2_1804",2,180400000,138.59888
"2_1805",2,180500000,138.62914
"2_1806",2,180600000,138.66025
"2_1807",2,180700000,138.69219
"2_1808",2,180800000,138.72492
"2_1809",2,180900000,138.75843
"2_1810",2,1.81e+08,138.79267
"2_1811",2,181100000,138.82763
"2_1812",2,181200000,138.86327
"2_1813",2,181300000,138.89957
"2_1814",2,181400000,138.93651
"2_1815",2,181500000,138.97406
"2_1816",2,181600000,139.01221
"2_1817",2,181700000,139.05093
"2_1818",2,181800000,139.09021
"2_1819",2,181900000,139.13001
"2_1820",2,1.82e+08,139.17032
"2_1821",2,182100000,139.21112
"2_1822",2,182200000,139.25239
"2_1823",2,182300000,139.2941
"2_1824",2,182400000,139.33623
"2_1825",2,182500000,139.37876
"2_1826",2,182600000,139.42168
"2_1827",2,182700000,139.46496
"2_1828",2,182800000,139.50858
"2_1829",2,182900000,139.55254
"2_1830",2,1.83e+08,139.59683
"2_1831",2,183100000,139.64143
"2_1832",2,183200000,139.68634
"2_1833",2,183300000,139.73156
"2_1834",2,183400000,139.77707
"2_1835",2,183500000,139.82288
"2_1836",2,183600000,139.86899
"2_1837",2,183700000,139.91541
"2_1838",2,183800000,139.96214
"2_1839",2,183900000,140.00919
"2_1840",2,1.84e+08,140.05657
"2_1841",2,184100000,140.10429
"2_1842",2,184200000,140.15237
"2_1843",2,184300000,140.2008
"2_1844",2,184400000,140.24961
"2_1845",2,184500000,140.2988
"2_1846",2,184600000,140.34838
"2_1847",2,184700000,140.39836
"2_1848",2,184800000,140.44875
"2_1849",2,184900000,140.49957
"2_1850",2,1.85e+08,140.55081
"2_1851",2,185100000,140.60249
"2_1852",2,185200000,140.65462
"2_1853",2,185300000,140.70722
"2_1854",2,185400000,140.76028
"2_1855",2,185500000,140.81382
"2_1856",2,185600000,140.86785
"2_1857",2,185700000,140.92238
"2_1858",2,185800000,140.97742
"2_1859",2,185900000,141.03298
"2_1860",2,1.86e+08,141.08907
"2_1861",2,186100000,141.14569
"2_1862",2,186200000,141.20286
"2_1863",2,186300000,141.2606
"2_1864",2,186400000,141.3189
"2_1865",2,186500000,141.37777
"2_1866",2,186600000,141.43724
"2_1867",2,186700000,141.4973
"2_1868",2,186800000,141.55797
"2_1869",2,186900000,141.61926
"2_1870",2,1.87e+08,141.68117
"2_1871",2,187100000,141.74372
"2_1872",2,187200000,141.80692
"2_1873",2,187300000,141.87077
"2_1874",2,187400000,141.93529
"2_1875",2,187500000,142.00049
"2_1876",2,187600000,142.06637
"2_1877",2,187700000,142.13295
"2_1878",2,187800000,142.20024
"2_1879",2,187900000,142.26823
"2_1880",2,1.88e+08,142.33696
"2_1881",2,188100000,142.40642
"2_1882",2,188200000,142.47662
"2_1883",2,188300000,142.54758
"2_1884",2,188400000,142.61931
"2_1885",2,188500000,142.69181
"2_1886",2,188600000,142.76509
"2_1887",2,188700000,142.83917
"2_1888",2,188800000,142.91405
"2_1889",2,188900000,142.98974
"2_1890",2,1.89e+08,143.06626
"2_1891",2,189100000,143.14361
"2_1892",2,189200000,143.22181
"2_1893",2,189300000,143.30085
"2_1894",2,189400000,143.38077
"2_1895",2,189500000,143.46155
"2_1896",2,189600000,143.54322
"2_1897",2,189700000,143.62577
"2_1898",2,189800000,143.70924
"2_1899",2,189900000,143.79361
"2_1900",2,1.9e+08,143.8789
"2_1901",2,190100000,143.96513
"2_1902",2,190200000,144.0523
"2_1903",2,190300000,144.14042
"2_1904",2,190400000,144.2295
"2_1905",2,190500000,144.31955
"2_1906",2,190600000,144.41059
"2_1907",2,190700000,144.50261
"2_1908",2,190800000,144.59564
"2_1909",2,190900000,144.68967
"2_1910",2,1.91e+08,144.78473
"2_1911",2,191100000,144.8808
"2_1912",2,191200000,144.97786
"2_1913",2,191300000,145.07588
"2_1914",2,191400000,145.1748
"2_1915",2,191500000,145.27455
"2_1916",2,191600000,145.37508
"2_1917",2,191700000,145.47631
"2_1918",2,191800000,145.57819
"2_1919",2,191900000,145.68065
"2_1920",2,1.92e+08,145.78362
"2_1921",2,192100000,145.88702
"2_1922",2,192200000,145.99076
"2_1923",2,192300000,146.09472
"2_1924",2,192400000,146.19874
"2_1925",2,192500000,146.30267
"2_1926",2,192600000,146.40634
"2_1927",2,192700000,146.50959
"2_1928",2,192800000,146.61223
"2_1929",2,192900000,146.7141
"2_1930",2,1.93e+08,146.81504
"2_1931",2,193100000,146.91486
"2_1932",2,193200000,147.0134
"2_1933",2,193300000,147.11049
"2_1934",2,193400000,147.20595
"2_1935",2,193500000,147.29962
"2_1936",2,193600000,147.39134
"2_1937",2,193700000,147.48099
"2_1938",2,193800000,147.56848
"2_1939",2,193900000,147.65372
"2_1940",2,1.94e+08,147.73661
"2_1941",2,194100000,147.81704
"2_1942",2,194200000,147.89493
"2_1943",2,194300000,147.97018
"2_1944",2,194400000,148.0427
"2_1945",2,194500000,148.11238
"2_1946",2,194600000,148.17914
"2_1947",2,194700000,148.24293
"2_1948",2,194800000,148.3037
"2_1949",2,194900000,148.3614
"2_1950",2,1.95e+08,148.41598
"2_1951",2,195100000,148.46741
"2_1952",2,195200000,148.51574
"2_1953",2,195300000,148.56102
"2_1954",2,195400000,148.60335
"2_1955",2,195500000,148.64283
"2_1956",2,195600000,148.67958
"2_1957",2,195700000,148.7137
"2_1958",2,195800000,148.74532
"2_1959",2,195900000,148.77454
"2_1960",2,1.96e+08,148.80148
"2_1961",2,196100000,148.82631
"2_1962",2,196200000,148.84917
"2_1963",2,196300000,148.87025
"2_1964",2,196400000,148.88969
"2_1965",2,196500000,148.90766
"2_1966",2,196600000,148.92432
"2_1967",2,196700000,148.93987
"2_1968",2,196800000,148.95454
"2_1969",2,196900000,148.96857
"2_1970",2,1.97e+08,148.9822
"2_1971",2,197100000,148.99567
"2_1972",2,197200000,149.00922
"2_1973",2,197300000,149.0231
"2_1974",2,197400000,149.03758
"2_1975",2,197500000,149.05292
"2_1976",2,197600000,149.06938
"2_1977",2,197700000,149.08723
"2_1978",2,197800000,149.10672
"2_1979",2,197900000,149.12814
"2_1980",2,1.98e+08,149.15174
"2_1981",2,198100000,149.17779
"2_1982",2,198200000,149.20653
"2_1983",2,198300000,149.2382
"2_1984",2,198400000,149.27302
"2_1985",2,198500000,149.3112
"2_1986",2,198600000,149.35295
"2_1987",2,198700000,149.39846
"2_1988",2,198800000,149.4479
"2_1989",2,198900000,149.50147
"2_1990",2,1.99e+08,149.55934
"2_1991",2,199100000,149.62169
"2_1992",2,199200000,149.68866
"2_1993",2,199300000,149.76039
"2_1994",2,199400000,149.83697
"2_1995",2,199500000,149.91846
"2_1996",2,199600000,150.00495
"2_1997",2,199700000,150.09646
"2_1998",2,199800000,150.193
"2_1999",2,199900000,150.29456
"2_2000",2,2e+08,150.40113
"2_2001",2,200100000,150.51271
"2_2002",2,200200000,150.62927
"2_2003",2,200300000,150.75083
"2_2004",2,200400000,150.87736
"2_2005",2,200500000,151.00885
"2_2006",2,200600000,151.14531
"2_2007",2,200700000,151.28672
"2_2008",2,200800000,151.43308
"2_2009",2,200900000,151.58436
"2_2010",2,2.01e+08,151.74058
"2_2011",2,201100000,151.90171
"2_2012",2,201200000,152.06775
"2_2013",2,201300000,152.23869
"2_2014",2,201400000,152.41452
"2_2015",2,201500000,152.59524
"2_2016",2,201600000,152.78083
"2_2017",2,201700000,152.97129
"2_2018",2,201800000,153.16661
"2_2019",2,201900000,153.36678
"2_2020",2,2.02e+08,153.57179
"2_2021",2,202100000,153.78161
"2_2022",2,202200000,153.99615
"2_2023",2,202300000,154.21522
"2_2024",2,202400000,154.43866
"2_2025",2,202500000,154.66628
"2_2026",2,202600000,154.89785
"2_2027",2,202700000,155.1331
"2_2028",2,202800000,155.37174
"2_2029",2,202900000,155.61344
"2_2030",2,2.03e+08,155.85788
"2_2031",2,203100000,156.1046
"2_2032",2,203200000,156.35314
"2_2033",2,203300000,156.60301
"2_2034",2,203400000,156.85371
"2_2035",2,203500000,157.10472
"2_2036",2,203600000,157.3555
"2_2037",2,203700000,157.60552
"2_2038",2,203800000,157.85425
"2_2039",2,203900000,158.10114
"2_2040",2,2.04e+08,158.34567
"2_2041",2,204100000,158.58729
"2_2042",2,204200000,158.8255
"2_2043",2,204300000,159.05978
"2_2044",2,204400000,159.28965
"2_2045",2,204500000,159.51462
"2_2046",2,204600000,159.73421
"2_2047",2,204700000,159.94792
"2_2048",2,204800000,160.15529
"2_2049",2,204900000,160.35583
"2_2050",2,2.05e+08,160.54907
"2_2051",2,205100000,160.73462
"2_2052",2,205200000,160.91223
"2_2053",2,205300000,161.08177
"2_2054",2,205400000,161.24315
"2_2055",2,205500000,161.39633
"2_2056",2,205600000,161.54127
"2_2057",2,205700000,161.67792
"2_2058",2,205800000,161.80628
"2_2059",2,205900000,161.92647
"2_2060",2,2.06e+08,162.03859
"2_2061",2,206100000,162.14275
"2_2062",2,206200000,162.23909
"2_2063",2,206300000,162.32783
"2_2064",2,206400000,162.40937
"2_2065",2,206500000,162.48415
"2_2066",2,206600000,162.55258
"2_2067",2,206700000,162.61509
"2_2068",2,206800000,162.67209
"2_2069",2,206900000,162.72402
"2_2070",2,2.07e+08,162.7713
"2_2071",2,207100000,162.81435
"2_2072",2,207200000,162.8536
"2_2073",2,207300000,162.88946
"2_2074",2,207400000,162.92237
"2_2075",2,207500000,162.95274
"2_2076",2,207600000,162.981
"2_2077",2,207700000,163.00758
"2_2078",2,207800000,163.03289
"2_2079",2,207900000,163.05736
"2_2080",2,2.08e+08,163.08141
"2_2081",2,208100000,163.10547
"2_2082",2,208200000,163.12996
"2_2083",2,208300000,163.15531
"2_2084",2,208400000,163.18193
"2_2085",2,208500000,163.21025
"2_2086",2,208600000,163.2407
"2_2087",2,208700000,163.27369
"2_2088",2,208800000,163.30964
"2_2089",2,208900000,163.34898
"2_2090",2,2.09e+08,163.39206
"2_2091",2,209100000,163.43922
"2_2092",2,209200000,163.49074
"2_2093",2,209300000,163.54694
"2_2094",2,209400000,163.6081
"2_2095",2,209500000,163.67454
"2_2096",2,209600000,163.74654
"2_2097",2,209700000,163.82441
"2_2098",2,209800000,163.90845
"2_2099",2,209900000,163.99895
"2_2100",2,2.1e+08,164.09619
"2_2101",2,210100000,164.20041
"2_2102",2,210200000,164.31173
"2_2103",2,210300000,164.43021
"2_2104",2,210400000,164.55586
"2_2105",2,210500000,164.68871
"2_2106",2,210600000,164.82876
"2_2107",2,210700000,164.97603
"2_2108",2,210800000,165.13048
"2_2109",2,210900000,165.29202
"2_2110",2,2.11e+08,165.46052
"2_2111",2,211100000,165.63577
"2_2112",2,211200000,165.81748
"2_2113",2,211300000,166.00531
"2_2114",2,211400000,166.19895
"2_2115",2,211500000,166.39808
"2_2116",2,211600000,166.60236
"2_2117",2,211700000,166.81148
"2_2118",2,211800000,167.02511
"2_2119",2,211900000,167.24294
"2_2120",2,2.12e+08,167.46462
"2_2121",2,212100000,167.68986
"2_2122",2,212200000,167.91831
"2_2123",2,212300000,168.14966
"2_2124",2,212400000,168.38359
"2_2125",2,212500000,168.61976
"2_2126",2,212600000,168.85786
"2_2127",2,212700000,169.09757
"2_2128",2,212800000,169.33856
"2_2129",2,212900000,169.58053
"2_2130",2,2.13e+08,169.82315
"2_2131",2,213100000,170.06613
"2_2132",2,213200000,170.30914
"2_2133",2,213300000,170.5519
"2_2134",2,213400000,170.79407
"2_2135",2,213500000,171.03537
"2_2136",2,213600000,171.27547
"2_2137",2,213700000,171.51409
"2_2138",2,213800000,171.75097
"2_2139",2,213900000,171.98586
"2_2140",2,2.14e+08,172.21854
"2_2141",2,214100000,172.44882
"2_2142",2,214200000,172.67652
"2_2143",2,214300000,172.9015
"2_2144",2,214400000,173.12362
"2_2145",2,214500000,173.34282
"2_2146",2,214600000,173.55899
"2_2147",2,214700000,173.77204
"2_2148",2,214800000,173.98189
"2_2149",2,214900000,174.18843
"2_2150",2,2.15e+08,174.39158
"2_2151",2,215100000,174.59124
"2_2152",2,215200000,174.78733
"2_2153",2,215300000,174.97975
"2_2154",2,215400000,175.16841
"2_2155",2,215500000,175.35322
"2_2156",2,215600000,175.53413
"2_2157",2,215700000,175.71112
"2_2158",2,215800000,175.88422
"2_2159",2,215900000,176.05348
"2_2160",2,2.16e+08,176.21896
"2_2161",2,216100000,176.38072
"2_2162",2,216200000,176.5388
"2_2163",2,216300000,176.69327
"2_2164",2,216400000,176.84418
"2_2165",2,216500000,176.99162
"2_2166",2,216600000,177.13573
"2_2167",2,216700000,177.27667
"2_2168",2,216800000,177.41462
"2_2169",2,216900000,177.54981
"2_2170",2,2.17e+08,177.68251
"2_2171",2,217100000,177.81306
"2_2172",2,217200000,177.94183
"2_2173",2,217300000,178.06919
"2_2174",2,217400000,178.1955
"2_2175",2,217500000,178.32115
"2_2176",2,217600000,178.44649
"2_2177",2,217700000,178.5719
"2_2178",2,217800000,178.69776
"2_2179",2,217900000,178.82445
"2_2180",2,2.18e+08,178.95233
"2_2181",2,218100000,179.0818
"2_2182",2,218200000,179.2132
"2_2183",2,218300000,179.34688
"2_2184",2,218400000,179.48317
"2_2185",2,218500000,179.62238
"2_2186",2,218600000,179.76479
"2_2187",2,218700000,179.91069
"2_2188",2,218800000,180.06035
"2_2189",2,218900000,180.21407
"2_2190",2,2.19e+08,180.37214
"2_2191",2,219100000,180.53482
"2_2192",2,219200000,180.70242
"2_2193",2,219300000,180.87517
"2_2194",2,219400000,181.05327
"2_2195",2,219500000,181.23688
"2_2196",2,219600000,181.42619
"2_2197",2,219700000,181.62136
"2_2198",2,219800000,181.82252
"2_2199",2,219900000,182.02979
"2_2200",2,2.2e+08,182.24326
"2_2201",2,220100000,182.4629
"2_2202",2,220200000,182.68866
"2_2203",2,220300000,182.92045
"2_2204",2,220400000,183.1582
"2_2205",2,220500000,183.40183
"2_2206",2,220600000,183.65124
"2_2207",2,220700000,183.90627
"2_2208",2,220800000,184.16674
"2_2209",2,220900000,184.43242
"2_2210",2,2.21e+08,184.70306
"2_2211",2,221100000,184.97835
"2_2212",2,221200000,185.25801
"2_2213",2,221300000,185.54175
"2_2214",2,221400000,185.82925
"2_2215",2,221500000,186.12016
"2_2216",2,221600000,186.41411
"2_2217",2,221700000,186.71075
"2_2218",2,221800000,187.00968
"2_2219",2,221900000,187.31052
"2_2220",2,2.22e+08,187.61288
"2_2221",2,222100000,187.91637
"2_2222",2,222200000,188.22057
"2_2223",2,222300000,188.52509
"2_2224",2,222400000,188.82953
"2_2225",2,222500000,189.13347
"2_2226",2,222600000,189.43652
"2_2227",2,222700000,189.73829
"2_2228",2,222800000,190.03838
"2_2229",2,222900000,190.33641
"2_2230",2,2.23e+08,190.63198
"2_2231",2,223100000,190.92469
"2_2232",2,223200000,191.21415
"2_2233",2,223300000,191.49997
"2_2234",2,223400000,191.78177
"2_2235",2,223500000,192.05921
"2_2236",2,223600000,192.33205
"2_2237",2,223700000,192.60005
"2_2238",2,223800000,192.86297
"2_2239",2,223900000,193.12057
"2_2240",2,2.24e+08,193.37265
"2_2241",2,224100000,193.61903
"2_2242",2,224200000,193.85957
"2_2243",2,224300000,194.09423
"2_2244",2,224400000,194.32305
"2_2245",2,224500000,194.54608
"2_2246",2,224600000,194.76345
"2_2247",2,224700000,194.97537
"2_2248",2,224800000,195.18211
"2_2249",2,224900000,195.38394
"2_2250",2,2.25e+08,195.58114
"2_2251",2,225100000,195.77401
"2_2252",2,225200000,195.96281
"2_2253",2,225300000,196.14784
"2_2254",2,225400000,196.32938
"2_2255",2,225500000,196.50772
"2_2256",2,225600000,196.68317
"2_2257",2,225700000,196.85607
"2_2258",2,225800000,197.02674
"2_2259",2,225900000,197.19554
"2_2260",2,2.26e+08,197.36282
"2_2261",2,226100000,197.52893
"2_2262",2,226200000,197.6942
"2_2263",2,226300000,197.859
"2_2264",2,226400000,198.02366
"2_2265",2,226500000,198.18854
"2_2266",2,226600000,198.35399
"2_2267",2,226700000,198.52033
"2_2268",2,226800000,198.68791
"2_2269",2,226900000,198.85702
"2_2270",2,2.27e+08,199.02798
"2_2271",2,227100000,199.20109
"2_2272",2,227200000,199.37666
"2_2273",2,227300000,199.55498
"2_2274",2,227400000,199.73632
"2_2275",2,227500000,199.92095
"2_2276",2,227600000,200.10914
"2_2277",2,227700000,200.30114
"2_2278",2,227800000,200.49724
"2_2279",2,227900000,200.6977
"2_2280",2,2.28e+08,200.90279
"2_2281",2,228100000,201.11277
"2_2282",2,228200000,201.32792
"2_2283",2,228300000,201.54849
"2_2284",2,228400000,201.77475
"2_2285",2,228500000,202.00685
"2_2286",2,228600000,202.2449
"2_2287",2,228700000,202.48894
"2_2288",2,228800000,202.73898
"2_2289",2,228900000,202.99497
"2_2290",2,2.29e+08,203.2568
"2_2291",2,229100000,203.52437
"2_2292",2,229200000,203.79759
"2_2293",2,229300000,204.07631
"2_2294",2,229400000,204.36033
"2_2295",2,229500000,204.6494
"2_2296",2,229600000,204.94326
"2_2297",2,229700000,205.2416
"2_2298",2,229800000,205.54414
"2_2299",2,229900000,205.85056
"2_2300",2,2.3e+08,206.16056
"2_2301",2,230100000,206.47384
"2_2302",2,230200000,206.79009
"2_2303",2,230300000,207.10903
"2_2304",2,230400000,207.43033
"2_2305",2,230500000,207.75367
"2_2306",2,230600000,208.07872
"2_2307",2,230700000,208.40514
"2_2308",2,230800000,208.73259
"2_2309",2,230900000,209.06073
"2_2310",2,2.31e+08,209.38923
"2_2311",2,231100000,209.71775
"2_2312",2,231200000,210.04595
"2_2313",2,231300000,210.37352
"2_2314",2,231400000,210.70012
"2_2315",2,231500000,211.02543
"2_2316",2,231600000,211.34914
"2_2317",2,231700000,211.67096
"2_2318",2,231800000,211.99062
"2_2319",2,231900000,212.30792
"2_2320",2,2.32e+08,212.62265
"2_2321",2,232100000,212.93467
"2_2322",2,232200000,213.24388
"2_2323",2,232300000,213.55019
"2_2324",2,232400000,213.85353
"2_2325",2,232500000,214.15385
"2_2326",2,232600000,214.45113
"2_2327",2,232700000,214.74538
"2_2328",2,232800000,215.03662
"2_2329",2,232900000,215.32489
"2_2330",2,2.33e+08,215.61022
"2_2331",2,233100000,215.89263
"2_2332",2,233200000,216.17214
"2_2333",2,233300000,216.44879
"2_2334",2,233400000,216.7226
"2_2335",2,233500000,216.99361
"2_2336",2,233600000,217.2619
"2_2337",2,233700000,217.52758
