Context	Comparsion	Chr_D	Start_D	end_D	Chr_F	Start_F	end_F	Feature	Overlap(bp)	Gene_ID	Chr	up_5k	Start	End	down_5k	Strand
CG	Teosinte/Maize	5	222686800	222687267	5	222683368	222688367	Gene_up_5k	467	Zm00001d018544	5	222684298	222689298	222696547	222701547	-
CG	Teosinte/Maize	5	223651453	223652155	5	223651066	223656065	Gene_up_5k	702	Zm00001d018579	5	223645776	223650776	223651078	223656078	+
CG	Teosinte/Maize	5	223651453	223652155	5	223651066	223656065	Gene_up_5k	702	Zm00001d018580	5	223651066	223656066	223657883	223662883	+
CG	Teosinte/Maize	6	5776753	5777031	6	5775690	5780689	Gene_up_5k	278	Zm00001d035113	6	5763605	5768605	5775689	5780689	-
CG	Teosinte/Maize	6	17374251	17374619	6	17373222	17378221	Gene_up_5k	368	Zm00001d035253	6	17365147	17370147	17373221	17378221	-
CG	Teosinte/Maize	6	54833397	54833597	6	54832597	54837596	Gene_up_5k	200	Zm00001d035842	6	54822414	54827414	54832596	54837596	-
CG	Teosinte/Maize	6	64323956	64324237	6	64323543	64328542	Gene_up_5k	281	Zm00001d035980	6	64323543	64328543	64329202	64334202	+
CG	Teosinte/Maize	6	85389407	85389828	6	85388688	85393687	Gene_up_5k	421	Zm00001d036355	6	85382744	85387744	85388687	85393687	-
CG	Teosinte/Maize	6	90999927	91000564	6	90998697	91003696	Gene_up_5k	637	Zm00001d036517	6	90998697	91003697	91003966	91008966	+
CG	Teosinte/Maize	6	96572057	96572343	6	96568395	96573394	Gene_up_5k	286	Zm00001d036655	6	96559582	96564582	96572729	96577729	+
CG	Teosinte/Maize	6	96572057	96572343	6	96568395	96573394	Gene_up_5k	286	Zm00001d036656	6	96568395	96573395	96579915	96584915	+
CG	Teosinte/Maize	6	100491317	100491622	6	100486976	100491975	Gene_up_5k	305	Zm00001d036777	6	100486976	100491976	100495667	100500667	+
CG	Teosinte/Maize	6	106069355	106069459	6	106065137	106070136	Gene_up_5k	104	Zm00001d036905	6	106065137	106070137	106077362	106082362	+
CG	Teosinte/Maize	6	107639190	107639501	6	107634739	107639738	Gene_up_5k	311	Zm00001d036966	6	107623483	107628483	107635122	107640122	-
CG	Teosinte/Maize	6	107639190	107639501	6	107634739	107639738	Gene_up_5k	311	Zm00001d001409	6	107634739	107639739	107640151	107645151	+
CG	Teosinte/Maize	6	113551364	113551512	6	113546881	113551880	Gene_up_5k	148	Zm00001d037133	6	113541755	113546755	113548492	113553492	-
CG	Teosinte/Maize	6	113551364	113551512	6	113546881	113551880	Gene_up_5k	148	Zm00001d037134	6	113546881	113551881	113552733	113557733	+
CG	Teosinte/Maize	6	117731696	117731968	6	117727410	117732409	Gene_up_5k	272	Zm00001d037245	6	117721138	117726138	117727409	117732409	-
CG	Teosinte/Maize	6	117731696	117731968	6	117727410	117732409	Gene_up_5k	272	Zm00001d001418	6	117726608	117731608	117732020	117737020	+
CG	Teosinte/Maize	6	117731696	117731968	6	117727410	117732409	Gene_up_5k	272	Zm00001d037246	6	117731699	117736699	117745908	117750908	-
CG	Teosinte/Maize	6	118538302	118538452	6	118536050	118541049	Gene_up_5k	150	Zm00001d037263	6	118530144	118535144	118536049	118541049	-
CG	Teosinte/Maize	6	118538302	118538452	6	118536050	118541049	Gene_up_5k	150	Zm00001d037264	6	118532385	118537385	118544732	118549732	+
CG	Teosinte/Maize	6	126614416	126615035	6	126611442	126616441	Gene_up_5k	619	Zm00001d037478	6	126609067	126614067	126615098	126620098	+
CG	Teosinte/Maize	6	126614416	126615035	6	126611442	126616441	Gene_up_5k	619	Zm00001d037479	6	126611442	126616442	126617184	126622184	+
CG	Teosinte/Maize	6	127597743	127597983	6	127597443	127602442	Gene_up_5k	240	Zm00001d037504	6	127589853	127594853	127597442	127602442	-
CG	Teosinte/Maize	6	130782513	130782666	6	130781729	130786728	Gene_up_5k	153	Zm00001d037593	6	130752943	130757943	130781728	130786728	-
CG	Teosinte/Maize	6	132797423	132797950	6	132793153	132798152	Gene_up_5k	527	Zm00001d037648	6	132791567	132796567	132805878	132810878	+
CG	Teosinte/Maize	6	132797423	132797950	6	132793153	132798152	Gene_up_5k	527	Zm00001d037649	6	132793153	132798153	132798224	132803224	+
CG	Teosinte/Maize	6	149568544	149568708	6	149566579	149571578	Gene_up_5k	164	Zm00001d038151	6	149566579	149571579	149572895	149577895	+
CG	Teosinte/Maize	6	156934637	156935136	6	156930652	156935651	Gene_up_5k	499	Zm00001d038418	6	156930652	156935652	156936944	156941944	+
CG	Teosinte/Maize	6	162290072	162290501	6	162287253	162292252	Gene_up_5k	429	Zm00001d038671	6	162275368	162280368	162287252	162292252	-
CG	Teosinte/Maize	6	170662359	170662580	6	170660580	170665579	Gene_up_5k	221	Zm00001d039129	6	170660580	170665580	170666314	170671314	+
CG	Teosinte/Maize	6	171030262	171030564	6	171028311	171033310	Gene_up_5k	302	Zm00001d039144	6	171004263	171009263	171031047	171036047	+
CG	Teosinte/Maize	6	171030262	171030564	6	171028311	171033310	Gene_up_5k	302	Zm00001d039145	6	171028311	171033311	171034198	171039198	+
CG	Teosinte/Maize	6	171030262	171030564	6	171028311	171033310	Gene_up_5k	302	Zm00001d039146	6	171030380	171035380	171036741	171041741	+
CG	Teosinte/Maize	7	12244242	12244501	7	12241390	12246389	Gene_up_5k	259	Zm00001d018989	7	12241390	12246390	12247604	12252604	+
CG	Teosinte/Maize	7	48735493	48735655	7	48734079	48739078	Gene_up_5k	162	Zm00001d019661	7	48728474	48733474	48734078	48739078	-
CG	Teosinte/Maize	7	48735493	48735655	7	48734079	48739078	Gene_up_5k	162	Zm00001d019662	7	48730120	48735120	48736027	48741027	+
CG	Teosinte/Maize	7	49117973	49118133	7	49114150	49119149	Gene_up_5k	160	Zm00001d019666	7	49114150	49119150	49122541	49127541	+
CG	Teosinte/Maize	7	49540927	49541322	7	49540979	49545978	Gene_up_5k	343	Zm00001d019670	7	49526543	49531543	49544334	49549334	-
CG	Teosinte/Maize	7	49540927	49541322	7	49540979	49545978	Gene_up_5k	343	Zm00001d001142	7	49540979	49545979	49546241	49551241	+
CG	Teosinte/Maize	7	56703518	56703675	7	56703573	56708572	Gene_up_5k	102	Zm00001d019756	7	56693394	56698394	56703572	56708572	-
CG	Teosinte/Maize	7	56703518	56703675	7	56703573	56708572	Gene_up_5k	102	Zm00001d019757	7	56693451	56698451	56704620	56709620	-
CG	Teosinte/Maize	7	63208178	63208301	7	63207872	63212871	Gene_up_5k	123	Zm00001d001155	7	63202628	63207628	63207871	63212871	-
CG	Teosinte/Maize	7	70602099	70602615	7	70602002	70607001	Gene_up_5k	516	Zm00001d001161	7	70602002	70607002	70607642	70612642	+
CG	Teosinte/Maize	7	73815122	73815281	7	73812545	73817544	Gene_up_5k	159	Zm00001d019901	7	73812545	73817545	73822247	73827247	+
CG	Teosinte/Maize	7	84825397	84825920	7	84822006	84827005	Gene_up_5k	523	Zm00001d020002	7	84822006	84827006	84838816	84843816	+
CG	Teosinte/Maize	7	96521091	96522006	7	96519846	96524845	Gene_up_5k	915	Zm00001d020160	7	96510023	96515023	96521470	96526470	+
CG	Teosinte/Maize	7	96521091	96522006	7	96519846	96524845	Gene_up_5k	915	Zm00001d020161	7	96519846	96524846	96524918	96529918	+
CG	Teosinte/Maize	7	96521091	96522006	7	96519846	96524845	Gene_up_5k	915	Zm00001d020162	7	96520779	96525779	96525851	96530851	-
CG	Teosinte/Maize	7	103465842	103466071	7	103462817	103467816	Gene_up_5k	229	Zm00001d020270	7	103462817	103467817	103468862	103473862	+
CG	Teosinte/Maize	7	103465842	103466071	7	103462817	103467816	Gene_up_5k	229	Zm00001d020271	7	103464874	103469874	103471003	103476003	-
CG	Teosinte/Maize	7	126953219	126953799	7	126952363	126957362	Gene_up_5k	580	Zm00001d020659	7	126946943	126951943	126952362	126957362	-
CG	Teosinte/Maize	7	127260206	127260661	7	127258947	127263946	Gene_up_5k	455	Zm00001d001217	7	127254950	127259950	127261663	127266663	+
CG	Teosinte/Maize	7	127260206	127260661	7	127258947	127263946	Gene_up_5k	455	Zm00001d020664	7	127258947	127263947	127271236	127276236	+
CG	Teosinte/Maize	7	130050809	130051403	7	130048390	130053389	Gene_up_5k	594	Zm00001d020718	7	130042693	130047693	130048670	130053670	-
CG	Teosinte/Maize	7	130050809	130051403	7	130048390	130053389	Gene_up_5k	594	Zm00001d001221	7	130042739	130047739	130048389	130053389	-
CG	Teosinte/Maize	7	130050809	130051403	7	130048390	130053389	Gene_up_5k	594	Zm00001d001222	7	130044226	130049226	130049604	130054604	+
CG	Teosinte/Maize	7	130050809	130051403	7	130048390	130053389	Gene_up_5k	594	Zm00001d020719	7	130044746	130049746	130054538	130059538	+
CG	Teosinte/Maize	7	147098163	147098430	7	147096084	147101083	Gene_up_5k	267	Zm00001d021258	7	147080277	147085277	147096083	147101083	-
CG	Teosinte/Maize	7	147098163	147098430	7	147096084	147101083	Gene_up_5k	267	Zm00001d021259	7	147092538	147097538	147098506	147103506	+
CG	Teosinte/Maize	7	147098163	147098430	7	147096084	147101083	Gene_up_5k	267	Zm00001d021260	7	147094595	147099595	147102617	147107617	-
CG	Teosinte/Maize	7	148694475	148694650	7	148691056	148696055	Gene_up_5k	175	Zm00001d021315	7	148691056	148696056	148697399	148702399	+
CG	Teosinte/Maize	7	148694475	148694650	7	148691056	148696055	Gene_up_5k	175	Zm00001d021316	7	148693772	148698772	148699347	148704347	-
CG	Teosinte/Maize	7	155508725	155509148	7	155504603	155509602	Gene_up_5k	423	Zm00001d021544	7	155498583	155503583	155504602	155509602	-
CG	Teosinte/Maize	7	155508725	155509148	7	155504603	155509602	Gene_up_5k	423	Zm00001d021545	7	155502985	155507985	155512108	155517108	+
CG	Teosinte/Maize	7	155899732	155900006	7	155897979	155902978	Gene_up_5k	274	Zm00001d021557	7	155890169	155895169	155897978	155902978	-
CG	Teosinte/Maize	7	161670252	161670502	7	161667035	161672034	Gene_up_5k	250	Zm00001d021733	7	161660073	161665073	161667034	161672034	-
CG	Teosinte/Maize	7	161670252	161670502	7	161667035	161672034	Gene_up_5k	250	Zm00001d021734	7	161662644	161667644	161670560	161675560	+
CG	Teosinte/Maize	7	176573959	176574050	7	176570779	176575778	Gene_up_5k	91	Zm00001d022387	7	176570779	176575779	176586783	176591783	+
CG	Teosinte/Maize	8	32564391	32564768	8	32563913	32568912	Gene_up_5k	377	Zm00001d008015	8	32558710	32563710	32563912	32568912	-
CG	Teosinte/Maize	8	40627987	40628275	8	40625094	40630093	Gene_up_5k	288	Zm00001d009167	8	40625094	40630094	40633047	40638047	+
CG	Teosinte/Maize	8	47156099	47156401	8	47152015	47157014	Gene_up_5k	302	Zm00001d009248	8	47138782	47143782	47152014	47157014	-
CG	Teosinte/Maize	8	47156099	47156401	8	47152015	47157014	Gene_up_5k	302	Zm00001d009249	8	47146739	47151739	47153006	47158006	+
CG	Teosinte/Maize	8	75153334	75153558	8	75152433	75157432	Gene_up_5k	224	Zm00001d009669	8	75141233	75146233	75152432	75157432	-
CG	Teosinte/Maize	8	79836508	79836825	8	79832610	79837609	Gene_up_5k	317	Zm00001d009755	8	79832610	79837610	79839037	79844037	+
CG	Teosinte/Maize	8	79836508	79836825	8	79832610	79837609	Gene_up_5k	317	Zm00001d009756	8	79834422	79839422	79844401	79849401	-
CG	Teosinte/Maize	8	80749905	80750195	8	80745391	80750390	Gene_up_5k	290	Zm00001d008048	8	80745391	80750391	80773282	80778282	+
CG	Teosinte/Maize	8	99276392	99276949	8	99273127	99278126	Gene_up_5k	557	Zm00001d010106	8	99273127	99278127	99285066	99290066	+
CG	Teosinte/Maize	8	99276392	99276949	8	99273127	99278126	Gene_up_5k	557	Zm00001d008062	8	99275678	99280678	99280915	99285915	+
CG	Teosinte/Maize	8	99369624	99369921	8	99367550	99372549	Gene_up_5k	297	Zm00001d010108	8	99361471	99366471	99367549	99372549	-
CG	Teosinte/Maize	8	100006962	100007237	8	100003422	100008421	Gene_up_5k	275	Zm00001d010120	8	99996051	100001051	100003421	100008421	-
CG	Teosinte/Maize	8	107984333	107984423	8	107979844	107984843	Gene_up_5k	90	Zm00001d010293	8	107979844	107984844	107994295	107999295	+
CG	Teosinte/Maize	8	113167229	113167466	8	113164818	113169817	Gene_up_5k	237	Zm00001d008074	8	113164818	113169818	113170058	113175058	+
CG	Teosinte/Maize	8	113167229	113167466	8	113164818	113169817	Gene_up_5k	237	Zm00001d010404	8	113165632	113170632	113175869	113180869	-
CG	Teosinte/Maize	8	152692067	152692171	8	152691181	152696180	Gene_up_5k	104	Zm00001d011503	8	152686831	152691831	152694167	152699167	-
CG	Teosinte/Maize	8	152692067	152692171	8	152691181	152696180	Gene_up_5k	104	Zm00001d011504	8	152691181	152696181	152705526	152710526	+
CG	Teosinte/Maize	8	159831171	159831334	8	159830548	159835547	Gene_up_5k	163	Zm00001d011719	8	159819328	159824328	159833569	159838569	-
CG	Teosinte/Maize	8	159831171	159831334	8	159830548	159835547	Gene_up_5k	163	Zm00001d011720	8	159830548	159835548	159840848	159845848	+
CG	Teosinte/Maize	8	172434924	172435138	8	172430434	172435433	Gene_up_5k	214	Zm00001d012323	8	172418693	172423693	172430433	172435433	-
CG	Teosinte/Maize	8	176657567	176657736	8	176657308	176662307	Gene_up_5k	169	Zm00001d012561	8	176650420	176655420	176657307	176662307	-
CG	Teosinte/Maize	8	179514754	179514917	8	179511302	179516301	Gene_up_5k	163	Zm00001d012734	8	179505785	179510785	179513781	179518781	+
CG	Teosinte/Maize	8	179514754	179514917	8	179511302	179516301	Gene_up_5k	163	Zm00001d012735	8	179511302	179516302	179522672	179527672	+
CG	Teosinte/Maize	9	4328080	4328171	9	4326182	4331181	Gene_up_5k	91	Zm00001d044829	9	4326182	4331182	4332060	4337060	+
CG	Teosinte/Maize	9	4328080	4328171	9	4326182	4331181	Gene_up_5k	91	Zm00001d044830	9	4327856	4332856	4333635	4338635	-
CG	Teosinte/Maize	9	14534878	14534972	9	14532960	14537959	Gene_up_5k	94	Zm00001d027059	9	14532960	14537960	14538390	14543390	+
CG	Teosinte/Maize	9	14534878	14534972	9	14532960	14537959	Gene_up_5k	94	Zm00001d045153	9	14534118	14539118	14542690	14547690	-
CG	Teosinte/Maize	9	24927647	24927922	9	24925065	24930064	Gene_up_5k	275	Zm00001d045505	9	24925065	24930065	24935418	24940418	+
CG	Teosinte/Maize	9	50992038	50992483	9	50988715	50993714	Gene_up_5k	445	Zm00001d045972	9	50988715	50993715	50999528	51004528	+
CG	Teosinte/Maize	9	61923905	61924119	9	61923948	61928947	Gene_up_5k	171	Zm00001d046079	9	61918875	61923875	61923947	61928947	-
CG	Teosinte/Maize	9	95196721	95196900	9	95195560	95200559	Gene_up_5k	179	Zm00001d046545	9	95151721	95156721	95195559	95200559	-
CG	Teosinte/Maize	9	106734879	106735028	9	106732333	106737332	Gene_up_5k	149	Zm00001d046810	9	106732333	106737333	106752871	106757871	+
CG	Teosinte/Maize	9	113503840	113504503	9	113502413	113507412	Gene_up_5k	663	Zm00001d046968	9	113496318	113501318	113502412	113507412	-
CG	Teosinte/Maize	9	113503840	113504503	9	113502413	113507412	Gene_up_5k	663	Zm00001d046969	9	113503717	113508717	113509208	113514208	+
CG	Teosinte/Maize	9	119248294	119248741	9	119244298	119249297	Gene_up_5k	447	Zm00001d047116	9	119238917	119243917	119244297	119249297	-
CG	Teosinte/Maize	9	119248294	119248741	9	119244298	119249297	Gene_up_5k	447	Zm00001d027165	9	119241995	119246995	119247800	119252800	-
CG	Teosinte/Maize	9	119248294	119248741	9	119244298	119249297	Gene_up_5k	447	Zm00001d027166	9	119242111	119247111	119247884	119252884	-
CG	Teosinte/Maize	9	119248294	119248741	9	119244298	119249297	Gene_up_5k	447	Zm00001d047117	9	119243408	119248408	119248797	119253797	-
CG	Teosinte/Maize	9	119871448	119871999	9	119871723	119876722	Gene_up_5k	276	Zm00001d047142	9	119863347	119868347	119871722	119876722	-
CG	Teosinte/Maize	9	122920684	122921200	9	122921000	122925999	Gene_up_5k	200	Zm00001d047224	9	122886336	122891336	122920999	122925999	-
CG	Teosinte/Maize	9	132748231	132748409	9	132744798	132749797	Gene_up_5k	178	Zm00001d047498	9	132734902	132739902	132744797	132749797	-
CG	Teosinte/Maize	9	132748231	132748409	9	132744798	132749797	Gene_up_5k	178	Zm00001d047499	9	132745078	132750078	132750482	132755482	-
CG	Teosinte/Maize	9	132770144	132770399	9	132766872	132771871	Gene_up_5k	255	Zm00001d047501	9	132758532	132763532	132766871	132771871	-
CG	Teosinte/Maize	9	132770144	132770399	9	132766872	132771871	Gene_up_5k	255	Zm00001d047502	9	132764329	132769329	132772423	132777423	+
CG	Teosinte/Maize	9	137785508	137785618	9	137782062	137787061	Gene_up_5k	110	Zm00001d047636	9	137782062	137787062	137801220	137806220	+
CG	Teosinte/Maize	9	144464936	144465235	9	144461715	144466714	Gene_up_5k	299	Zm00001d047890	9	144456112	144461112	144461714	144466714	-
CG	Teosinte/Maize	9	144464936	144465235	9	144461715	144466714	Gene_up_5k	299	Zm00001d047892	9	144459039	144464039	144464638	144469638	-
CG	Teosinte/Maize	9	153247852	153248348	9	153245495	153250494	Gene_up_5k	496	Zm00001d048252	9	153245495	153250495	153253737	153258737	+
CG	Teosinte/Maize	9	157632789	157633350	9	157631952	157636951	Gene_up_5k	561	Zm00001d048514	9	157619300	157624300	157629807	157634807	+
CG	Teosinte/Maize	9	157632789	157633350	9	157631952	157636951	Gene_up_5k	561	Zm00001d048515	9	157625263	157630263	157631951	157636951	-
CG	Teosinte/Maize	9	157632789	157633350	9	157631952	157636951	Gene_up_5k	561	Zm00001d048516	9	157627076	157632076	157656040	157661040	-
CG	Teosinte/Maize	9	157632789	157633350	9	157631952	157636951	Gene_up_5k	561	Zm00001d048517	9	157632950	157637950	157639114	157644114	+
CG	Teosinte/Maize	10	16869695	16870584	10	16869365	16874364	Gene_up_5k	889	Zm00001d023721	10	16860094	16865094	16869364	16874364	-
CG	Teosinte/Maize	10	17275789	17276319	10	17271458	17276457	Gene_up_5k	530	Zm00001d023723	10	17265057	17270057	17271457	17276457	-
CG	Teosinte/Maize	10	17275789	17276319	10	17271458	17276457	Gene_up_5k	530	Zm00001d023724	10	17267676	17272676	17277089	17282089	-
CG	Teosinte/Maize	10	22801485	22801801	10	22799035	22804034	Gene_up_5k	316	Zm00001d023810	10	22799035	22804035	22808448	22813448	+
CG	Teosinte/Maize	10	31259323	31259502	10	31258555	31263554	Gene_up_5k	179	Zm00001d023952	10	31250015	31255015	31258554	31263554	-
CG	Teosinte/Maize	10	51901625	51901935	10	51900675	51905674	Gene_up_5k	310	Zm00001d024166	10	51895072	51900072	51900674	51905674	-
CG	Teosinte/Maize	10	53435929	53436066	10	53434814	53439813	Gene_up_5k	137	Zm00001d024178	10	53425604	53430604	53434813	53439813	-
CG	Teosinte/Maize	10	53531538	53531838	10	53530372	53535371	Gene_up_5k	300	Zm00001d024179	10	53530372	53535372	53538235	53543235	+
CG	Teosinte/Maize	10	54995009	54995208	10	54993993	54998992	Gene_up_5k	199	Zm00001d024195	10	54993993	54998993	54999382	55004382	+
CG	Teosinte/Maize	10	54995009	54995208	10	54993993	54998992	Gene_up_5k	199	Zm00001d024196	10	54994901	54999901	55001252	55006252	-
CG	Teosinte/Maize	10	58557325	58557767	10	58557439	58562438	Gene_up_5k	328	Zm00001d024234	10	58543375	58548375	58557438	58562438	-
CG	Teosinte/Maize	10	81352108	81352372	10	81348456	81353455	Gene_up_5k	264	Zm00001d024633	10	81342903	81347903	81352638	81357638	+
CG	Teosinte/Maize	10	81352108	81352372	10	81348456	81353455	Gene_up_5k	264	Zm00001d024634	10	81348456	81353456	81354480	81359480	+
CG	Teosinte/Maize	10	81352108	81352372	10	81348456	81353455	Gene_up_5k	264	Zm00001d024635	10	81350519	81355519	81359449	81364449	-
CG	Teosinte/Maize	10	88678327	88678868	10	88673768	88678767	Gene_up_5k	440	Zm00001d024798	10	88668507	88673507	88673767	88678767	-
CG	Teosinte/Maize	10	100282839	100282936	10	100281819	100286818	Gene_up_5k	97	Zm00001d025025	10	100273428	100278428	100281818	100286818	-
CG	Teosinte/Maize	10	122504797	122504875	10	122504798	122509797	Gene_up_5k	77	Zm00001d025566	10	122504798	122509798	122511588	122516588	+
CG	Teosinte/Maize	10	123039535	123039892	10	123038508	123043507	Gene_up_5k	357	Zm00001d025584	10	123038508	123043508	123045709	123050709	+
CG	Teosinte/Maize	10	125794233	125794630	10	125792973	125797972	Gene_up_5k	397	Zm00001d025670	10	125782665	125787665	125792972	125797972	-
CG	Teosinte/Maize	10	126536220	126537004	10	126532243	126537242	Gene_up_5k	784	Zm00001d025695	10	126525158	126530158	126532242	126537242	-
CG	Teosinte/Maize	10	126536220	126537004	10	126532243	126537242	Gene_up_5k	784	Zm00001d025696	10	126527005	126532005	126537113	126542113	+
CG	Teosinte/Maize	10	129106982	129107164	10	129103410	129108409	Gene_up_5k	182	Zm00001d025773	10	129103410	129108410	129115766	129120766	+
CG	Teosinte/Maize	10	140995298	140995577	10	140992129	140997128	Gene_up_5k	279	ENSRNA049474818	10	140986968	140991968	140992128	140997128	-
CG	Teosinte/Maize	10	140995298	140995577	10	140992129	140997128	Gene_up_5k	279	ENSRNA049474843	10	140989458	140994458	140994618	140999618	-
CG	Teosinte/Maize	10	140995298	140995577	10	140992129	140997128	Gene_up_5k	279	Zm00001d026211	10	140990440	140995440	141000793	141005793	-
CG	Teosinte/Maize	10	143158152	143159025	10	143157797	143162796	Gene_up_5k	873	Zm00001d026296	10	143151312	143156312	143161817	143166817	+
