Chr_1	S1	E1	Chr_2	S2	E2	Contacts
2	36103694	36107326	2	36130914	36133739	1
2	36103694	36107326	2	36297633	36300289	1
2	36103694	36107326	2	37815382	37818571	1
2	36130914	36133739	2	36827401	36830614	1
2	36502870	36512197	2	36693554	36696130	1
2	36502870	36512197	2	37259753	37262209	1
2	36502870	36512197	2	38082629	38087863	1
2	36502870	36512197	2	38093305	38095183	1
2	36693554	36696130	2	36702815	36705055	2
2	36693554	36696130	2	36783011	36786161	1
2	36693554	36696130	2	36827401	36830614	1
2	36693554	36696130	2	36861661	36865255	1
2	36772763	36776375	2	36783011	36786161	1
2	36772763	36776375	2	37152605	37157000	1
2	36783011	36786161	2	36789124	36791286	1
2	36783011	36786161	2	36827401	36830614	1
2	36783011	36786161	2	37431148	37434555	1
2	36789124	36791286	2	36861661	36865255	2
2	36789124	36791286	2	37034155	37038063	1
2	36827401	36830614	2	36847840	36850971	4
2	36827401	36830614	2	36861661	36865255	1
2	36827401	36830614	2	37856374	37859660	1
2	36827401	36830614	2	38420405	38424490	1
2	36827401	36830614	2	38436236	38439068	1
2	36827401	36830614	2	38446156	38448650	2
2	36847840	36850971	2	36861661	36865255	2
2	36861661	36865255	2	36964117	36966529	1
2	36861661	36865255	2	37034155	37038063	1
2	36861661	36865255	2	37117057	37119447	2
2	36861661	36865255	2	37144999	37148028	1
2	36861661	36865255	2	37362507	37365479	1
2	36861661	36865255	2	38667434	38671379	1
2	36861661	36865255	2	38815287	38818149	1
2	37034155	37038063	2	37144999	37148028	1
2	37034155	37038063	2	37152605	37157000	1
2	37034155	37038063	2	38557221	38562465	1
2	37117057	37119447	2	37144999	37148028	1
2	37117057	37119447	2	38744882	38747509	1
2	37130696	37133796	2	37144999	37148028	1
2	37130696	37133796	2	37152605	37157000	1
2	37130696	37133796	2	37181500	37184034	1
2	37144999	37148028	2	37152605	37157000	1
2	37152605	37157000	2	37362507	37365479	1
2	37259753	37262209	2	37362507	37365479	1
2	37323189	37324854	2	37362507	37365479	1
2	37353988	37355610	2	37362507	37365479	4
2	37353988	37355610	2	37570357	37573866	1
2	37362507	37365479	2	37570357	37573866	3
2	37362507	37365479	2	37635228	37638958	1
2	37362507	37365479	2	37826726	37831300	1
2	37362507	37365479	2	37950077	37954445	1
2	37431148	37434555	2	37567293	37569688	1
2	37431148	37434555	2	37570357	37573866	1
2	37567293	37569688	2	37826726	37831300	1
2	37567293	37569688	2	37950077	37954445	1
2	37570357	37573866	2	37945039	37947977	3
2	37570357	37573866	2	37963404	37967344	1
2	37570357	37573866	2	38985254	38988455	1
2	37635228	37638958	2	37815382	37818571	1
2	37635228	37638958	2	37856374	37859660	1
2	37635228	37638958	2	38396077	38399247	1
2	37815382	37818571	2	37826726	37831300	1
2	37815382	37818571	2	37856374	37859660	1
2	37815382	37818571	2	37945039	37947977	1
2	37815382	37818571	2	37950077	37954445	1
2	37815382	37818571	2	38104201	38107177	1
2	37826726	37831300	2	37856374	37859660	4
2	37826726	37831300	2	37922589	37925802	1
2	37826726	37831300	2	37945039	37947977	3
2	37826726	37831300	2	37950077	37954445	1
2	37856374	37859660	2	37945039	37947977	3
2	37856374	37859660	2	38420405	38424490	1
2	37856374	37859660	2	39578778	39581571	1
2	37922589	37925802	2	37945039	37947977	2
2	37922589	37925802	2	37950077	37954445	1
2	37945039	37947977	2	37950077	37954445	6
2	37945039	37947977	2	38571817	38575181	1
2	37950077	37954445	2	37963404	37967344	1
2	37950077	37954445	2	38082629	38087863	3
2	37950077	37954445	2	38097075	38099266	1
2	37950077	37954445	2	38351990	38354793	1
2	37950077	37954445	2	39885266	39891059	1
2	37963404	37967344	2	38082629	38087863	1
2	37963404	37967344	2	38104201	38107177	1
2	37963404	37967344	2	38256824	38259645	1
2	38066779	38069733	2	38093305	38095183	2
2	38066779	38069733	2	38097075	38099266	1
2	38066779	38069733	2	38420405	38424490	1
2	38066779	38069733	2	38557221	38562465	1
2	38066779	38069733	2	38985254	38988455	1
2	38066779	38069733	2	39759245	39761984	1
2	38082629	38087863	2	38093305	38095183	3
2	38082629	38087863	2	38097075	38099266	2
2	38082629	38087863	2	38104201	38107177	3
2	38082629	38087863	2	38111447	38112886	1
2	38082629	38087863	2	38351990	38354793	1
2	38082629	38087863	2	38420405	38424490	1
2	38097075	38099266	2	38104201	38107177	2
2	38097075	38099266	2	38351990	38354793	1
2	38097075	38099266	2	38563852	38565765	1
2	38097075	38099266	2	38985254	38988455	1
2	38256824	38259645	2	38351990	38354793	1
2	38270670	38273902	2	38415048	38419682	1
2	38270670	38273902	2	38810297	38812063	1
2	38270670	38273902	2	39093531	39096060	1
2	38270670	38273902	2	39699303	39702179	1
2	38341785	38344362	2	38348323	38350668	2
2	38341785	38344362	2	38351990	38354793	3
2	38341785	38344362	2	38420405	38424490	1
2	38341785	38344362	2	38563852	38565765	1
2	38341785	38344362	2	38985254	38988455	1
2	38351990	38354793	2	38396077	38399247	2
2	38351990	38354793	2	38420405	38424490	1
2	38351990	38354793	2	38985254	38988455	1
2	38369899	38371491	2	38396077	38399247	1
2	38369899	38371491	2	38415048	38419682	1
2	38396077	38399247	2	38420405	38424490	1
2	38396077	38399247	2	38436236	38439068	1
2	38396077	38399247	2	38953911	38956548	1
2	38396077	38399247	2	39905238	39907655	1
2	38415048	38419682	2	38420405	38424490	3
2	38415048	38419682	2	38436236	38439068	1
2	38415048	38419682	2	38456540	38459027	1
2	38415048	38419682	2	38557221	38562465	1
2	38415048	38419682	2	38563852	38565765	1
2	38415048	38419682	2	38985254	38988455	1
2	38415048	38419682	2	39667381	39668923	1
2	38420405	38424490	2	38446156	38448650	2
2	38420405	38424490	2	38571817	38575181	1
2	38420405	38424490	2	38744882	38747509	1
2	38420405	38424490	2	38754297	38757152	1
2	38436236	38439068	2	38446156	38448650	2
2	38436236	38439068	2	38754297	38757152	1
2	38446156	38448650	2	38456540	38459027	1
2	38446156	38448650	2	38557221	38562465	1
2	38446156	38448650	2	38571817	38575181	1
2	38557221	38562465	2	38571817	38575181	3
2	38557221	38562465	2	38691692	38694002	1
2	38557221	38562465	2	39107351	39109178	1
2	38557221	38562465	2	39578778	39581571	1
2	38557221	38562465	2	39699303	39702179	1
2	38563852	38565765	2	38571817	38575181	2
2	38563852	38565765	2	38667434	38671379	1
2	38563852	38565765	2	38754297	38757152	1
2	38563852	38565765	2	39399880	39402108	1
2	38571817	38575181	2	38667434	38671379	2
2	38571817	38575181	2	38691692	38694002	1
2	38571817	38575181	2	38744882	38747509	2
2	38571817	38575181	2	38749720	38752141	3
2	38571817	38575181	2	38754297	38757152	2
2	38667434	38671379	2	38681796	38685066	2
2	38667434	38671379	2	38691692	38694002	2
2	38667434	38671379	2	38744882	38747509	4
2	38667434	38671379	2	38754297	38757152	1
2	38667434	38671379	2	38815287	38818149	1
2	38681796	38685066	2	38754297	38757152	3
2	38681796	38685066	2	38985254	38988455	1
2	38691692	38694002	2	38744882	38747509	1
2	38691692	38694002	2	38749720	38752141	1
2	38691692	38694002	2	38754297	38757152	2
2	38691692	38694002	2	39643542	39645927	1
2	38744882	38747509	2	38754297	38757152	2
2	38744882	38747509	2	38810297	38812063	1
2	38749720	38752141	2	38810297	38812063	1
2	38749720	38752141	2	38953911	38956548	1
2	38749720	38752141	2	38985254	38988455	1
2	38749720	38752141	2	39093531	39096060	1
2	38754297	38757152	2	38953911	38956548	2
2	38754297	38757152	2	38985254	38988455	2
2	38754297	38757152	2	39107351	39109178	1
2	38754297	38757152	2	39112859	39115448	2
2	38754297	38757152	2	39234940	39237518	1
2	38754297	38757152	2	39885266	39891059	1
2	38754297	38757152	2	40362809	40367505	1
2	38810297	38812063	2	38815287	38818149	1
2	38810297	38812063	2	40153324	40157088	1
2	38953911	38956548	2	38962593	38964074	1
2	38953911	38956548	2	38985254	38988455	1
2	38953911	38956548	2	39093531	39096060	1
2	38953911	38956548	2	39099212	39102060	1
2	38953911	38956548	2	39107351	39109178	1
2	38962593	38964074	2	38985254	38988455	1
2	38962593	38964074	2	39093531	39096060	1
2	38985254	38988455	2	39099212	39102060	1
2	38985254	38988455	2	39643542	39645927	1
2	39093531	39096060	2	39885266	39891059	1
2	39093531	39096060	2	40362809	40367505	1
2	39381867	39384360	2	40362809	40367505	1
2	39391972	39396582	2	39399880	39402108	5
2	39391972	39396582	2	39495943	39499183	1
2	39391972	39396582	2	39578778	39581571	1
2	39391972	39396582	2	39662926	39664131	1
2	39391972	39396582	2	39759245	39761984	1
2	39391972	39396582	2	39885266	39891059	2
2	39391972	39396582	2	40609172	40610949	1
2	39399880	39402108	2	39495943	39499183	1
2	39399880	39402108	2	39578778	39581571	1
2	39495943	39499183	2	39643542	39645927	1
2	39495943	39499183	2	39699303	39702179	1
2	39495943	39499183	2	40609172	40610949	1
2	39578778	39581571	2	39699303	39702179	1
2	39662926	39664131	2	39699303	39702179	2
2	39662926	39664131	2	39905238	39907655	1
2	39662926	39664131	2	40116619	40121544	1
2	39667381	39668923	2	40128602	40132071	1
2	39692142	39694299	2	39751973	39754140	1
2	39699303	39702179	2	39751973	39754140	1
2	39699303	39702179	2	39759245	39761984	2
2	39699303	39702179	2	39854409	39857922	1
2	39699303	39702179	2	39885266	39891059	1
2	39699303	39702179	2	40008165	40010301	1
2	39699303	39702179	2	40270740	40273890	1
2	39699303	39702179	2	40563653	40569172	2
2	39751973	39754140	2	39759245	39761984	1
2	39854409	39857922	2	41024345	41026898	1
2	39885266	39891059	2	40125220	40127656	1
2	39885266	39891059	2	40128602	40132071	2
2	39885266	39891059	2	41268957	41271672	1
2	39905238	39907655	2	40008165	40010301	1
2	40109021	40111377	2	40116619	40121544	1
2	40109021	40111377	2	40128602	40132071	1
2	40116619	40121544	2	40125220	40127656	4
2	40116619	40121544	2	40139283	40142538	1
2	40116619	40121544	2	40362809	40367505	2
2	40116619	40121544	2	40379812	40381716	1
2	40125220	40127656	2	40886332	40888251	1
2	40125220	40127656	2	41144552	41146511	1
2	40128602	40132071	2	40362809	40367505	1
2	40128602	40132071	2	40889482	40891127	1
2	40139283	40142538	2	40153324	40157088	1
2	40139283	40142538	2	40257988	40261216	1
2	40257988	40261216	2	40270740	40273890	3
2	40257988	40261216	2	40347913	40351673	1
2	40257988	40261216	2	40356523	40358389	1
2	40257988	40261216	2	40362809	40367505	1
2	40257988	40261216	2	41460618	41463320	1
2	40270740	40273890	2	40347913	40351673	3
2	40270740	40273890	2	40362809	40367505	1
2	40270740	40273890	2	40563653	40569172	1
2	40270740	40273890	2	41987588	41991404	1
2	40347913	40351673	2	40356523	40358389	1
2	40347913	40351673	2	40362809	40367505	1
2	40347913	40351673	2	40563653	40569172	1
2	40356523	40358389	2	40362809	40367505	5
2	40356523	40358389	2	40554215	40556945	1
2	40362809	40367505	2	40554215	40556945	5
2	40362809	40367505	2	40563653	40569172	2
2	40362809	40367505	2	40889482	40891127	1
2	40362809	40367505	2	41016878	41019022	1
2	40362809	40367505	2	41701604	41704230	1
2	40379812	40381716	2	40563653	40569172	1
2	40554215	40556945	2	40563653	40569172	3
2	40554215	40556945	2	40624340	40627953	1
2	40554215	40556945	2	40922147	40925973	1
2	40554215	40556945	2	41016878	41019022	1
2	40563653	40569172	2	40609172	40610949	1
2	40563653	40569172	2	40624340	40627953	3
2	40563653	40569172	2	40997469	40999978	1
2	40563653	40569172	2	41030337	41032227	1
2	40604451	40607461	2	40624340	40627953	2
2	40609172	40610949	2	40631201	40634600	1
2	40624340	40627953	2	40631201	40634600	1
2	40624340	40627953	2	41016878	41019022	2
2	40624340	40627953	2	41369430	41371552	1
2	40631201	40634600	2	40922147	40925973	1
2	40631201	40634600	2	41771818	41775864	1
2	40889482	40891127	2	40909219	40910766	1
2	40889482	40891127	2	41016878	41019022	1
2	40909219	40910766	2	40922147	40925973	1
2	40922147	40925973	2	41239757	41242050	1
2	41003532	41006096	2	41016878	41019022	1
2	41016878	41019022	2	41024345	41026898	2
2	41024345	41026898	2	41239757	41242050	3
2	41024345	41026898	2	41639139	41641129	1
2	41144552	41146511	2	41239757	41242050	1
2	41192874	41195197	2	41268957	41271672	1
2	41239757	41242050	2	41246025	41249005	2
2	41239757	41242050	2	41268957	41271672	1
2	41239757	41242050	2	41786050	41788446	1
2	41239757	41242050	2	41987588	41991404	1
2	41268957	41271672	2	41369430	41371552	1
2	41268957	41271672	2	41696504	41699082	1
2	41268957	41271672	2	42048572	42052653	1
2	41356541	41358917	2	41420108	41421443	1
2	41434988	41437506	2	41550217	41552546	1
2	41527623	41530930	2	41585166	41586823	1
2	41527623	41530930	2	42048572	42052653	1
2	41550217	41552546	2	41639139	41641129	2
2	41639139	41641129	2	41667980	41669971	1
2	41639139	41641129	2	41771818	41775864	1
2	41639139	41641129	2	42233939	42236603	1
2	41696504	41699082	2	41701604	41704230	1
2	41696504	41699082	2	41717606	41720778	1
2	41696504	41699082	2	43299225	43303229	1
2	42048572	42052653	2	42081519	42083294	2
2	42048572	42052653	2	42143523	42146042	1
2	42048572	42052653	2	42148096	42152004	1
2	42058508	42060788	2	42137003	42140091	2
2	42058508	42060788	2	42770530	42773918	1
2	42233939	42236603	2	42498380	42499830	1
2	42343955	42346317	2	42354839	42357177	1
2	42343955	42346317	2	42770530	42773918	1
2	42354839	42357177	2	42450908	42452856	1
2	42553340	42554890	2	42770530	42773918	1
2	42562554	42564650	2	44076916	44079396	1
2	42616286	42620380	2	42770530	42773918	1
2	42788542	42790012	2	42806258	42809087	1
2	42793817	42796782	2	44204951	44210735	1
2	43019263	43021426	2	43026563	43028600	1
2	43019263	43021426	2	43038729	43042464	1
2	43019263	43021426	2	43083687	43086111	1
2	43019263	43021426	2	43089560	43093267	1
2	43019263	43021426	2	43279571	43282956	1
2	43026563	43028600	2	43038729	43042464	2
2	43038729	43042464	2	43083687	43086111	1
2	43038729	43042464	2	43089560	43093267	1
2	43038729	43042464	2	43533524	43535987	1
2	43083687	43086111	2	43089560	43093267	4
2	43089560	43093267	2	43205037	43206750	1
2	43089560	43093267	2	43286467	43288950	1
2	43089560	43093267	2	43299225	43303229	3
2	43089560	43093267	2	43584802	43588717	1
2	43279571	43282956	2	43286467	43288950	1
2	43286467	43288950	2	43299225	43303229	2
2	43299225	43303229	2	43533524	43535987	2
2	43299225	43303229	2	43541629	43544188	1
2	43783808	43786186	2	44869841	44872383	1
2	43965492	43967363	2	43972536	43975716	2
2	43972536	43975716	2	45023214	45025173	1
2	44198374	44201140	2	44204951	44210735	1
2	44198374	44201140	2	45235651	45240471	1
2	44204951	44210735	2	44858673	44861756	1
2	44204951	44210735	2	44953086	44955816	1
2	44204951	44210735	2	46187118	46190331	1
2	44260085	44264078	2	45035438	45040971	1
2	44622033	44625665	2	44632260	44635579	1
2	44622033	44625665	2	45235651	45240471	1
2	44622033	44625665	2	45337006	45344692	1
2	44632260	44635579	2	44774629	44776315	1
2	44632260	44635579	2	44869841	44872383	1
2	44632260	44635579	2	45017711	45020876	1
2	44774629	44776315	2	44788389	44793094	1
2	44774629	44776315	2	46117507	46123341	1
2	44788389	44793094	2	44869841	44872383	1
2	44788389	44793094	2	44953086	44955816	1
2	44788389	44793094	2	45035438	45040971	1
2	44788389	44793094	2	46658568	46660971	1
2	44796539	44799355	2	45035438	45040971	1
2	44830167	44832341	2	44858673	44861756	1
2	44830167	44832341	2	44869841	44872383	1
2	44830167	44832341	2	45023214	45025173	1
2	44858673	44861756	2	44869841	44872383	1
2	44858673	44861756	2	45017711	45020876	2
2	44858673	44861756	2	45035438	45040971	1
2	44858673	44861756	2	45417483	45420914	1
2	44869841	44872383	2	44953086	44955816	1
2	44869841	44872383	2	45035438	45040971	1
2	44869841	44872383	2	45279995	45283377	1
2	44869841	44872383	2	45417483	45420914	1
2	44869841	44872383	2	46117507	46123341	1
2	44869841	44872383	2	46228996	46230922	1
2	44953086	44955816	2	46304113	46305736	1
2	45011528	45013575	2	45017711	45020876	1
2	45011528	45013575	2	45023214	45025173	1
2	45035438	45040971	2	46381388	46384913	1
2	45235651	45240471	2	45279995	45283377	1
2	45235651	45240471	2	45286967	45288628	1
2	45279995	45283377	2	45337006	45344692	1
2	45279995	45283377	2	45417483	45420914	1
2	45279995	45283377	2	45426491	45430683	1
2	45286967	45288628	2	45337006	45344692	1
2	45290382	45293489	2	45757105	45759310	1
2	45337006	45344692	2	46117507	46123341	2
2	45417483	45420914	2	45426491	45430683	1
2	45417483	45420914	2	45892798	45896093	1
2	45426491	45430683	2	45887807	45890902	2
2	45426491	45430683	2	46607039	46612649	1
2	45426491	45430683	2	47104880	47109402	1
2	45757105	45759310	2	45881316	45884097	1
2	45757105	45759310	2	45887807	45890902	1
2	45757105	45759310	2	46242396	46244721	1
2	45809622	45811844	2	46117507	46123341	1
2	45881316	45884097	2	46187118	46190331	1
2	45881316	45884097	2	46298400	46303021	1
2	45887807	45890902	2	45892798	45896093	3
2	45887807	45890902	2	46057078	46059495	1
2	45887807	45890902	2	46187118	46190331	1
2	45892798	45896093	2	46132258	46134672	1
2	45892798	45896093	2	46187118	46190331	1
2	45892798	45896093	2	46233950	46241450	1
2	46057078	46059495	2	46117507	46123341	2
2	46057078	46059495	2	46132258	46134672	1
2	46057078	46059495	2	46187118	46190331	1
2	46063346	46064574	2	46304113	46305736	1
2	46117507	46123341	2	46132258	46134672	3
2	46117507	46123341	2	46187118	46190331	5
2	46117507	46123341	2	46228996	46230922	1
2	46117507	46123341	2	46242396	46244721	2
2	46117507	46123341	2	46289370	46292660	2
2	46117507	46123341	2	46293813	46295591	1
2	46117507	46123341	2	46327122	46331200	1
2	46117507	46123341	2	46381388	46384913	1
2	46117507	46123341	2	46389736	46393744	1
2	46117507	46123341	2	46552156	46554637	1
2	46117507	46123341	2	47104880	47109402	1
2	46132258	46134672	2	46160491	46162696	1
2	46132258	46134672	2	46233950	46241450	1
2	46160491	46162696	2	46307846	46309510	1
2	46187118	46190331	2	46193764	46195567	2
2	46187118	46190331	2	46228996	46230922	1
2	46187118	46190331	2	46233950	46241450	3
2	46187118	46190331	2	46242396	46244721	1
