DMR_Chr	DMR_Start	DMR_End	DMR_Comparison	DMR_Context	Gene_Chr	Gene_Start	Gene_End	Gene_Chain	Gene_ID	Gene_type	DMR_Gene_Overlap_size	Feature_Chr	Feature_Start	Feature_End	Feature	DMR_Feature_Overlap_size
8	81175304	81175465	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	81169520	81181809	TE	161
8	89452049	89452256	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	89446926	89458523	Intergenic	207
8	89452749	89453058	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	89446926	89458523	Intergenic	309
8	91901686	91902118	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	91896386	91908760	TE	432
8	98058247	98058449	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	98055473	98060472	Gene_down_5k	202
8	98928257	98928413	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	98928076	98929729	Intergenic	156
8	100003204	100003326	Teosinte/Landrace	CG	8	100001051	100003421	-	Zm00001d010120	gene	122	NA	NA	NA	NA	NA
8	101994724	101994946	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	101994431	102031493	TE	222
8	101994724	101994946	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	101971378	102068226	TE	222
8	107889578	107890515	Teosinte/Landrace	CG	8	107889974	107895386	-	Zm00001d010292	gene	541	8	107884974	107889973	Gene_down_5k	395
8	107889578	107890515	Teosinte/Landrace	CG	8	107889974	107895386	-	Zm00001d010292	gene	541	8	107889974	107890430	Exon	456
8	107889578	107890515	Teosinte/Landrace	CG	8	107889974	107895386	-	Zm00001d010292	gene	541	8	107890431	107890820	Intron	84
8	107889578	107890515	Teosinte/Landrace	CG	8	107889974	107895386	-	Zm00001d010292	gene	541	8	107890431	107890820	Intron	84
8	108360885	108361069	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	108318628	108370270	TE	184
8	112803035	112803199	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	112799823	112804524	Intergenic	164
8	128894230	128894463	Teosinte/Landrace	CG	8	128893375	128896851	+	Zm00001d010824	gene	233	8	128894169	128894372	Exon	142
8	128894230	128894463	Teosinte/Landrace	CG	8	128893375	128896851	+	Zm00001d010824	gene	233	8	128894373	128894453	Intron	80
8	128894230	128894463	Teosinte/Landrace	CG	8	128893375	128896851	+	Zm00001d010824	gene	233	8	128894454	128894513	Exon	9
8	128894230	128894463	Teosinte/Landrace	CG	8	128893375	128896851	+	Zm00001d010824	gene	233	8	128892121	128897120	Gene_down_5k	233
8	140859854	140860043	Teosinte/Landrace	CG	8	140853342	140860116	-	Zm00001d011152	gene	189	8	140845879	140871976	TE	189
8	143118314	143118478	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	143110305	143122188	TE	164
8	143118314	143118478	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	143088319	143133256	TE	164
8	147353522	147353814	Teosinte/Landrace	CG	8	147353740	147354088	+	Zm00001d011342	gene	74	8	147322593	147353545	TE	23
8	147353522	147353814	Teosinte/Landrace	CG	8	147353740	147354088	+	Zm00001d011342	gene	74	8	147348740	147353739	Gene_up_5k	217
8	147353522	147353814	Teosinte/Landrace	CG	8	147353740	147354088	+	Zm00001d011342	gene	74	8	147353740	147354088	Exon	74
8	147353522	147353814	Teosinte/Landrace	CG	8	147353740	147354088	+	Zm00001d011342	gene	74	8	147353775	147384730	TE	39
8	152692010	152692171	Teosinte/Landrace	CG	8	152691831	152694167	-	Zm00001d011503	gene	161	8	152691831	152692557	Exon	161
8	152692010	152692171	Teosinte/Landrace	CG	8	152691831	152694167	-	Zm00001d011503	gene	161	8	152691181	152696180	Gene_up_5k	161
8	153704481	153704727	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	153703022	153708021	Gene_down_5k	246
8	153704481	153704727	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	153703962	153708961	Gene_up_5k	246
8	153704481	153704727	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	153630829	153730683	TE	246
8	156693522	156693775	Teosinte/Landrace	CG	8	156686200	156694580	+	Zm00001d011628	gene	253	8	156693336	156694580	Exon	253
8	156693522	156693775	Teosinte/Landrace	CG	8	156686200	156694580	+	Zm00001d011628	gene	253	8	156693406	156774224	TE	253
8	160892366	160892480	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	160890794	160895793	Gene_down_5k	114
8	161664305	161664473	Teosinte/Landrace	CG	8	161650580	161666693	+	Zm00001d011790	gene	168	8	161664202	161664315	Exon	10
8	161664305	161664473	Teosinte/Landrace	CG	8	161650580	161666693	+	Zm00001d011790	gene	168	8	161664316	161664405	Intron	89
8	161664305	161664473	Teosinte/Landrace	CG	8	161650580	161666693	+	Zm00001d011790	gene	168	8	161664406	161664501	Exon	67
8	161664305	161664473	Teosinte/Landrace	CG	8	161650580	161666693	+	Zm00001d011790	gene	168	8	161661961	161666960	Gene_down_5k	168
8	168304720	168305113	Teosinte/Landrace	CG	8	168303869	168306204	-	Zm00001d012103	gene	393	8	168303869	168305200	Exon	393
8	168304720	168305113	Teosinte/Landrace	CG	8	168303869	168306204	-	Zm00001d012103	gene	393	8	168302829	168307841	TE	393
8	168304720	168305113	Teosinte/Landrace	CG	8	168303869	168306204	-	Zm00001d012103	gene	393	8	168304531	168309530	Gene_up_5k	393
8	168304720	168305113	Teosinte/Landrace	CG	8	168303869	168306204	-	Zm00001d012103	gene	393	8	168304735	168309734	Gene_up_5k	378
8	172434924	172435230	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	8	172430434	172435433	Gene_up_5k	306
9	1715193	1715397	Teosinte/Landrace	CG	9	1714014	1716063	-	Zm00001d044762	gene	204	9	1715150	1715581	Exon	204
9	1715193	1715397	Teosinte/Landrace	CG	9	1714014	1716063	-	Zm00001d044762	gene	204	9	1709448	1721429	TE	204
9	1780076	1780268	Teosinte/Landrace	CG	9	1778805	1780825	-	Zm00001d044763	gene	192	9	1779930	1780352	Exon	192
9	1780076	1780268	Teosinte/Landrace	CG	9	1778805	1780825	-	Zm00001d044763	gene	192	9	1779482	1840100	TE	192
9	1840325	1840577	Teosinte/Landrace	CG	9	1839189	1841182	-	Zm00001d044765	gene	252	9	1840276	1840701	Exon	252
9	14534662	14534972	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	14523070	14536489	TE	310
9	14534662	14534972	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	14532960	14537959	Gene_up_5k	310
9	14534662	14534972	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	14534118	14539117	Gene_down_5k	310
9	16491373	16492020	Teosinte/Landrace	CG	9	16490710	16492075	-	Zm00001d045221	gene	647	9	16490710	16491452	Exon	79
9	16491373	16492020	Teosinte/Landrace	CG	9	16490710	16492075	-	Zm00001d045221	gene	647	9	16491453	16491566	Intron	113
9	16491373	16492020	Teosinte/Landrace	CG	9	16490710	16492075	-	Zm00001d045221	gene	647	9	16491453	16491566	Intron	113
9	16491373	16492020	Teosinte/Landrace	CG	9	16490710	16492075	-	Zm00001d045221	gene	647	9	16491567	16492075	Exon	453
9	17292545	17293231	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	17253056	17334106	TE	686
9	17829524	17830050	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	17827504	17832503	Gene_down_5k	526
9	17829524	17830050	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	17814383	17847113	TE	526
9	17847851	17848356	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	17847114	17850277	Intergenic	505
9	21143670	21143950	Teosinte/Landrace	CG	9	21143080	21143856	-	Zm00001d045412	gene	186	9	21143080	21143856	Exon	186
9	21143670	21143950	Teosinte/Landrace	CG	9	21143080	21143856	-	Zm00001d045412	gene	186	9	21118404	21145981	TE	280
9	21143670	21143950	Teosinte/Landrace	CG	9	21143080	21143856	-	Zm00001d045412	gene	186	9	21143857	21148856	Gene_up_5k	93
9	21143670	21143950	Teosinte/Landrace	CG	9	21143080	21143856	-	Zm00001d045412	gene	186	9	21131506	21149063	TE	280
9	21143670	21143950	Teosinte/Landrace	CG	9	21143080	21143856	-	Zm00001d045412	gene	186	9	21092024	21175578	TE	280
9	24408596	24408883	Teosinte/Landrace	CG	9	24406700	24409358	-	Zm00001d045490	gene	287	9	24406700	24408895	Exon	287
9	24408596	24408883	Teosinte/Landrace	CG	9	24406700	24409358	-	Zm00001d045490	gene	287	9	24404547	24409546	Gene_down_5k	287
9	24408596	24408883	Teosinte/Landrace	CG	9	24406700	24409358	-	Zm00001d045490	gene	287	9	24407254	24412253	Gene_down_5k	287
9	24909651	24909886	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	24902995	24914120	TE	235
9	36520573	36521365	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	36515753	36530425	Intergenic	792
9	36521393	36521442	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	36515753	36530425	Intergenic	49
9	59070159	59070470	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	59066733	59083871	Intergenic	311
9	72645063	72645284	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	72639021	72646497	Intergenic	221
9	95196721	95196900	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	95195560	95200559	Gene_up_5k	179
9	104245134	104245726	Teosinte/Landrace	CG	9	104244488	104246998	-	Zm00001d046747	gene	592	9	104244488	104246998	Exon	592
9	104245134	104245726	Teosinte/Landrace	CG	9	104244488	104246998	-	Zm00001d046747	gene	592	9	104233290	104247686	TE	592
9	104245134	104245726	Teosinte/Landrace	CG	9	104244488	104246998	-	Zm00001d046747	gene	592	9	104224345	104260011	TE	592
9	108982381	108982494	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	108964285	109018883	TE	113
9	108982381	108982494	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	108940825	109021352	TE	113
9	111695647	111695982	Teosinte/Landrace	CG	9	111694793	111698901	-	Zm00001d046933	gene	335	9	111694793	111695699	Exon	52
9	111695647	111695982	Teosinte/Landrace	CG	9	111694793	111698901	-	Zm00001d046933	gene	335	9	111695700	111695795	Intron	95
9	111695647	111695982	Teosinte/Landrace	CG	9	111694793	111698901	-	Zm00001d046933	gene	335	9	111695700	111695795	Intron	95
9	111695647	111695982	Teosinte/Landrace	CG	9	111694793	111698901	-	Zm00001d046933	gene	335	9	111695796	111696296	Exon	186
9	119871479	119871887	Teosinte/Landrace	CG	9	119868347	119871722	-	Zm00001d047142	gene	243	9	119871410	119871488	Intron	9
9	119871479	119871887	Teosinte/Landrace	CG	9	119868347	119871722	-	Zm00001d047142	gene	243	9	119871489	119871721	Exon	232
9	119871479	119871887	Teosinte/Landrace	CG	9	119868347	119871722	-	Zm00001d047142	gene	243	9	119871723	119876722	Gene_up_5k	164
9	120515784	120515999	Teosinte/Landrace	CG	9	120510617	120518989	+	Zm00001d047165	gene	215	9	120511591	120518095	Intron	215
9	120515784	120515999	Teosinte/Landrace	CG	9	120510617	120518989	+	Zm00001d047165	gene	215	9	120515071	120520070	Gene_down_5k	215
9	120515784	120515999	Teosinte/Landrace	CG	9	120510617	120518989	+	Zm00001d047165	gene	215	9	120512916	120532501	TE	215
9	133662206	133662355	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	133659459	133669387	TE	149
9	133662206	133662355	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	133658352	133683130	TE	149
9	133662206	133662355	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	133648173	133685444	TE	149
9	133669809	133670165	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	133658352	133683130	TE	356
9	133669809	133670165	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	133648173	133685444	TE	356
9	138290986	138291575	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	138287412	138292411	Gene_down_5k	589
9	138290986	138291575	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	138272467	138351239	TE	589
9	142474578	142474773	Teosinte/Landrace	CG	9	142473442	142477283	+	Zm00001d047813	gene	195	9	142474247	142476596	Exon	195
9	149326503	149326805	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	149324630	149327988	TE	302
9	149326503	149326805	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	149323023	149328022	Gene_down_5k	302
9	149326503	149326805	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	149323255	149328254	Gene_up_5k	302
9	149326503	149326805	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	149323255	149328254	Gene_up_5k	302
9	149326503	149326805	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	149326262	149331261	Gene_up_5k	302
9	153247877	153248123	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	9	153245495	153250494	Gene_up_5k	246
9	155231000	155231237	Teosinte/Landrace	CG	9	155230812	155234902	-	Zm00001d048372	gene	237	9	155230812	155231261	Exon	237
9	155234157	155234604	Teosinte/Landrace	CG	9	155230812	155234902	-	Zm00001d048372	gene	447	9	155234146	155234402	Exon	245
9	155234157	155234604	Teosinte/Landrace	CG	9	155230812	155234902	-	Zm00001d048372	gene	447	9	155234403	155234467	Intron	64
9	155234157	155234604	Teosinte/Landrace	CG	9	155230812	155234902	-	Zm00001d048372	gene	447	9	155234468	155234654	Exon	136
9	155234157	155234604	Teosinte/Landrace	CG	9	155230812	155234902	-	Zm00001d048372	gene	447	9	155231300	155236299	Gene_down_5k	447
9	155293509	155293744	Teosinte/Landrace	CG	9	155293350	155294431	+	Zm00001d048384	gene	235	9	155288531	155293530	Gene_up_5k	21
9	155293509	155293744	Teosinte/Landrace	CG	9	155293350	155294431	+	Zm00001d048384	gene	235	9	155293350	155294431	Exon	235
10	133868	134315	Teosinte/Landrace	CG	10	131322	134730	+	Zm00001d023208	gene	447	NA	NA	NA	NA	NA
10	2743424	2743806	Teosinte/Landrace	CG	10	2743366	2754357	+	Zm00001d023311	gene	382	10	2743366	2746153	Exon	382
10	4042027	4042207	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	3995538	4071383	TE	180
10	4726515	4726772	Teosinte/Landrace	CG	10	4725305	4726846	+	Zm00001d023398	gene	257	10	4725305	4726846	Exon	257
10	4726515	4726772	Teosinte/Landrace	CG	10	4725305	4726846	+	Zm00001d023398	gene	257	10	4722487	4727486	Gene_down_5k	257
10	4726515	4726772	Teosinte/Landrace	CG	10	4725305	4726846	+	Zm00001d023398	gene	257	10	4725143	4730142	Gene_down_5k	257
10	4726515	4726772	Teosinte/Landrace	CG	10	4725305	4726846	+	Zm00001d023398	gene	257	10	4726068	4731067	Gene_down_5k	257
10	5087896	5088143	Teosinte/Landrace	CG	10	5087646	5091935	-	Zm00001d023418	gene	247	10	5087646	5089124	Exon	247
10	5087896	5088143	Teosinte/Landrace	CG	10	5087646	5091935	-	Zm00001d023418	gene	247	10	5087059	5092058	Gene_down_5k	247
10	7287196	7287357	Teosinte/Landrace	CG	10	7286763	7287893	-	Zm00001d023491	gene	161	10	7286763	7287893	Exon	161
10	7350955	7351438	Teosinte/Landrace	CG	10	7347502	7354331	+	Zm00001d023495	gene	483	10	7350777	7351037	Exon	82
10	7350955	7351438	Teosinte/Landrace	CG	10	7347502	7354331	+	Zm00001d023495	gene	483	10	7346043	7351042	Gene_up_5k	87
10	7350955	7351438	Teosinte/Landrace	CG	10	7347502	7354331	+	Zm00001d023495	gene	483	10	7351038	7352347	Intron	400
10	15452311	15452535	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	15437961	15452358	TE	47
10	15452311	15452535	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	15436432	15534647	TE	224
10	16935347	16935535	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	16913684	16941275	TE	188
10	18516343	18516718	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	18497236	18525705	Intergenic	375
10	21378457	21378812	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	21361648	21380333	Intergenic	355
10	32816289	32816455	Teosinte/Landrace	CG	10	32815479	32817141	+	Zm00001d023973	gene	166	10	32816263	32817141	Exon	166
10	32816289	32816455	Teosinte/Landrace	CG	10	32815479	32817141	+	Zm00001d023973	gene	166	10	32814129	32829986	TE	166
10	33047253	33047411	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	33044536	33055933	TE	158
10	33047253	33047411	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	33029732	33066229	TE	158
10	34063590	34063855	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	34062652	34077158	Intergenic	265
10	35751961	35752046	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	35737194	35760327	Intergenic	85
10	37362677	37362962	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	37356885	37365598	TE	285
10	37362677	37362962	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	37362731	37369265	TE	231
10	42146563	42146779	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	42139001	42163464	TE	216
10	42146563	42146779	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	42134383	42168847	TE	216
10	42146563	42146779	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	42106152	42182924	TE	216
10	45784139	45784642	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	45750978	45793600	TE	503
10	45784139	45784642	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	45739153	45795181	TE	503
10	50876863	50876960	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	50871212	50899691	TE	97
10	52261758	52261860	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	52261611	52276214	TE	102
10	60979168	60979443	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	60974012	61003078	TE	275
10	78334332	78334457	Teosinte/Landrace	CG	10	78334052	78335179	+	Zm00001d024562	gene	125	10	78334052	78335179	Exon	125
10	78334332	78334457	Teosinte/Landrace	CG	10	78334052	78335179	+	Zm00001d024562	gene	125	10	78333435	78397897	TE	125
10	101502184	101502310	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	101497592	101505533	Intergenic	126
10	105266571	105267131	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	105266261	105267370	TE	560
10	105266571	105267131	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	105233409	105274818	TE	560
10	105636445	105636987	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	105632948	105637947	Gene_up_5k	542
10	105636445	105636987	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	105633368	105638367	Gene_down_5k	542
10	105636445	105636987	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	105634957	105639956	Gene_down_5k	542
10	106763364	106763688	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	106757913	106763523	TE	159
10	106763364	106763688	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	106759011	106764010	Gene_down_5k	324
10	107518501	107518651	Teosinte/Landrace	CG	10	107516183	107521020	-	Zm00001d025171	gene	150	10	107518282	107518782	Exon	150
10	110658364	110658890	Teosinte/Landrace	CG	10	110657182	110663551	+	Zm00001d025240	gene	526	10	110658013	110659683	Exon	526
10	110857401	110857614	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	110856774	110862756	Intergenic	213
10	123091266	123091584	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	123071543	123093174	Intergenic	318
10	125791421	125791565	Teosinte/Landrace	CG	10	125787665	125792972	-	Zm00001d025670	gene	144	10	125790479	125791624	Exon	144
10	128124654	128124796	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	128113104	128125413	Intergenic	142
10	128605577	128605812	Teosinte/Landrace	CG	10	128605358	128610245	+	Zm00001d025757	gene	235	10	128605358	128606246	Exon	235
10	128605577	128605812	Teosinte/Landrace	CG	10	128605358	128610245	+	Zm00001d025757	gene	235	10	128578938	128643358	TE	235
10	143158358	143158579	Teosinte/Landrace	CG	10	143156312	143161817	+	Zm00001d026296	gene	221	10	143156312	143158580	Exon	221
10	143158358	143158579	Teosinte/Landrace	CG	10	143156312	143161817	+	Zm00001d026296	gene	221	10	143157797	143162796	Gene_up_5k	221
10	143158358	143158579	Teosinte/Landrace	CG	10	143156312	143161817	+	Zm00001d026296	gene	221	10	143148498	143165313	TE	221
10	149049794	149050062	Teosinte/Landrace	CG	10	149049346	149053822	-	Zm00001d026619	gene	268	10	149049346	149050457	Exon	268
10	149049794	149050062	Teosinte/Landrace	CG	10	149049346	149053822	-	Zm00001d026619	gene	268	10	149048904	149053903	Gene_up_5k	268
10	149762997	149763180	Teosinte/Landrace	CG	10	149762509	149763738	-	Zm00001d026678	gene	183	10	149758193	149763192	Gene_up_5k	183
10	149762997	149763180	Teosinte/Landrace	CG	10	149762509	149763738	-	Zm00001d026678	gene	183	10	149762509	149763738	Exon	183
10	150830278	150830388	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	150826479	150831478	Gene_down_5k	110
10	150830278	150830388	Teosinte/Landrace	CG	NA	NA	NA	NA	NA	NA	NA	10	150828751	150833750	Gene_down_5k	110
1	176352	177236	Teosinte/Maize	CG	NA	NA	NA	NA	NA	NA	NA	1	172036	177929	TE	884
1	180304	181274	Teosinte/Maize	CG	NA	NA	NA	NA	NA	NA	NA	1	177930	183339	Intergenic	970
1	209303	209725	Teosinte/Maize	CG	NA	NA	NA	NA	NA	NA	NA	1	204979	209978	Gene_down_5k	422
1	209303	209725	Teosinte/Maize	CG	NA	NA	NA	NA	NA	NA	NA	1	205716	210715	Gene_up_5k	422
1	209303	209725	Teosinte/Maize	CG	NA	NA	NA	NA	NA	NA	NA	1	209114	220714	TE	422
1	210119	210619	Teosinte/Maize	CG	1	209979	215403	-	Zm00001d027242	gene	500	1	209979	210382	Exon	263
1	210119	210619	Teosinte/Maize	CG	1	209979	215403	-	Zm00001d027242	gene	500	1	210383	210695	Intron	236
1	210119	210619	Teosinte/Maize	CG	1	209979	215403	-	Zm00001d027242	gene	500	1	210383	210695	Intron	236
1	210119	210619	Teosinte/Maize	CG	1	209979	215403	-	Zm00001d027242	gene	500	1	205716	210715	Gene_up_5k	500
1	210119	210619	Teosinte/Maize	CG	1	209979	215403	-	Zm00001d027242	gene	500	1	209114	220714	TE	500
1	214744	215498	Teosinte/Maize	CG	1	209979	215403	-	Zm00001d027242	gene	659	1	214683	214776	Exon	32
1	214744	215498	Teosinte/Maize	CG	1	209979	215403	-	Zm00001d027242	gene	659	1	214777	215018	Intron	241
1	214744	215498	Teosinte/Maize	CG	1	209979	215403	-	Zm00001d027242	gene	659	1	215019	215216	Exon	197
1	214744	215498	Teosinte/Maize	CG	1	209979	215403	-	Zm00001d027242	gene	659	1	212904	217903	Gene_down_5k	754
1	214744	215498	Teosinte/Maize	CG	1	209979	215403	-	Zm00001d027242	gene	659	1	215404	220403	Gene_up_5k	94
1	214744	215498	Teosinte/Maize	CG	1	209979	215403	-	Zm00001d027242	gene	659	1	209114	220714	TE	754
1	262589	263454	Teosinte/Maize	CG	NA	NA	NA	NA	NA	NA	NA	1	262225	282121	Intergenic	865
1	277368	278291	Teosinte/Maize	CG	NA	NA	NA	NA	NA	NA	NA	1	262225	282121	Intergenic	923
1	279433	280346	Teosinte/Maize	CG	NA	NA	NA	NA	NA	NA	NA	1	262225	282121	Intergenic	913
1	403764	404173	Teosinte/Maize	CG	NA	NA	NA	NA	NA	NA	NA	1	396833	415212	Intergenic	409
1	1028577	1028804	Teosinte/Maize	CG	1	1027058	1030126	+	Zm00001d027266	gene	227	1	1023641	1028640	Gene_down_5k	63
1	1028577	1028804	Teosinte/Maize	CG	1	1027058	1030126	+	Zm00001d027266	gene	227	1	1028450	1028737	Exon	160
1	1028577	1028804	Teosinte/Maize	CG	1	1027058	1030126	+	Zm00001d027266	gene	227	1	1028738	1028824	Intron	66
1	1028577	1028804	Teosinte/Maize	CG	1	1027058	1030126	+	Zm00001d027266	gene	227	1	1025351	1030350	Gene_up_5k	227
1	1028577	1028804	Teosinte/Maize	CG	1	1027058	1030126	+	Zm00001d027266	gene	227	1	1026786	1031785	Gene_up_5k	227
1	1235250	1235303	Teosinte/Maize	CG	1	1231545	1236335	-	Zm00001d027277	gene	53	1	1234725	1236227	Exon	53
1	1235250	1235303	Teosinte/Maize	CG	1	1226063	1236227	-	Zm00001d027276	gene	53	1	1234725	1236227	Exon	53
1	1235250	1235303	Teosinte/Maize	CG	1	1231545	1236335	-	Zm00001d027277	gene	53	1	1234725	1236335	Exon	53
1	1235250	1235303	Teosinte/Maize	CG	1	1226063	1236227	-	Zm00001d027276	gene	53	1	1234725	1236335	Exon	53
1	1235250	1235303	Teosinte/Maize	CG	1	1231545	1236335	-	Zm00001d027277	gene	53	1	1230060	1241226	TE	53
1	1235250	1235303	Teosinte/Maize	CG	1	1226063	1236227	-	Zm00001d027276	gene	53	1	1230060	1241226	TE	53
1	1259388	1259482	Teosinte/Maize	CG	NA	NA	NA	NA	NA	NA	NA	1	1245913	1260726	Intergenic	94
1	1920869	1922082	Teosinte/Maize	CG	1	1921679	1936497	+	Zm00001d027289	gene	403	1	1916679	1921678	Gene_up_5k	809
1	1920869	1922082	Teosinte/Maize	CG	1	1921679	1936497	+	Zm00001d027289	gene	403	1	1921679	1921748	Exon	69
1	1920869	1922082	Teosinte/Maize	CG	1	1921679	1936497	+	Zm00001d027289	gene	403	1	1918645	1923644	Gene_up_5k	1213
1	1920869	1922082	Teosinte/Maize	CG	1	1921679	1936497	+	Zm00001d027289	gene	403	1	1921749	1936162	Intron	333
1	1920869	1922082	Teosinte/Maize	CG	1	1921679	1936497	+	Zm00001d027289	gene	403	1	1921749	1936162	Intron	333
1	2022624	2023008	Teosinte/Maize	CG	NA	NA	NA	NA	NA	NA	NA	1	2021380	2026379	Gene_down_5k	384
1	2022624	2023008	Teosinte/Maize	CG	NA	NA	NA	NA	NA	NA	NA	1	2021825	2026824	Gene_down_5k	384
1	2747542	2747761	Teosinte/Maize	CG	1	2746424	2749031	+	Zm00001d027311	gene	219	1	2747529	2747773	Exon	219
1	2747542	2747761	Teosinte/Maize	CG	1	2746424	2749031	+	Zm00001d027311	gene	219	1	2745956	2751210	TE	219
