Context	Chr	Start	End	Comparison	Hyper/Hypo	JRIAL2A	JRIAL2B	JRIAL2C	JRIAL2D	JRIAL2E	JRIAL2F	JRIAL2G	JRIAL2H	JRIAL2I	JRIAL2J	JRIAL2K	JRIAL2L	JRIAL2M	JRIAL2N	JRIAL2O	JRIAL2P	JRIAL2Q	JRIAL2R	JRIAL2S	JRIAL2T	AMES-8235	PI-620767	PI-620773	PI-620774	PI-620784	PI-620785	PI-620797	PI-620819	PI-620821	PI-620834	PI-620842	PI-620846	PI-620856	PI-620859	PI-620860	PI-628503	PI-628514	A632	B37	B73	B97	CML322	HP301	IL14	LH123HT	LH82	Mo17	Oh43	P39	PHZ51	Tx303
CG	3	95275024	95275728	Teosinte/Maize	Hypo	0.329421769	0.318519972	0.343187135	0.169373777	0.925862069	0.329351104	0.396637886	0.349562124	0.936153846	0.207316227	0.46607906	0.023167293	0.89278607	0.807161458	0.931766917	0.905782524	0.406281637	0.962046696	0.377309918	0.377899878	0.010940171	0.376537698	0.015432099	0	0.0125	0.956349206	0.0046875	0.018181818	0.006196999	0.753240741	0.008064516	0.188644689	0.013661202	0	0.132352941	0	0.005442177	0.020434462	0.910527826	0.014173998	0.023206751	0.017269076	0.021205128	0.020169881	0.007502246	0.011415525	0.011351052	0.001333333	0.843464052	0.015873016	0.026303128
CG	3	96371242	96371398	Teosinte/Maize	Hypo	0.582539683	0.921666667	0.981226054	0.932291667	0.884615385	1	0.91025641	0.975308642	0.95	0.938888889	0.916666667	0.881034483	0.963157895	0.916666667	0.951149425	0.833333333	0.928571429	0.965517241	0.878205128	0.866666667	0.12	0.292207792	0	0.75	NA	0	0.01754386	NA	0	0.620833333	0.21461039	0	0	0.486206897	NA	0.189393939	0.819444444	0	0	0	0.022727273	0	0.98125	0	0	0	0	0	0.011494253	0.947701149	0.203174603
CG	3	96546612	96546772	Teosinte/Maize	Hyper	0	0	0	0	0	0.005208333	0	0	0.015151515	0	0	0	0	0.006944444	0.016666667	0	0	0.029166667	0.247916667	0	0	0	0.259259259	0.95	1	0.982692308	1	0.630208333	0.964285714	0.946428571	NA	0.974358974	0.011904762	0	0.85	0.277777778	0	0.887681159	0.873717949	0.927020819	0	0.914815313	0	0.005208333	0.949275362	0.814814815	0	0.888402458	0.96875	0.019230769	0.017857143
CG	3	97015194	97016039	Teosinte/Maize	Hypo	0.922041847	0.964048452	0.953551079	0.923292361	0.943382353	0.952703373	0.955701754	0.936583012	0.953967329	0.892156863	0.949837175	0.954671717	0.912063492	0.918644609	0.93427765	0.911185983	0.943595219	0.944311076	0.824870025	0.763023871	0.227272727	0.978070175	0.269230769	0.314814815	0.626190476	0.96	0.933333333	0.39	0.888888889	0.16969697	0.097222222	0.983333333	0.743137255	0.970588235	0.285897436	0.916666667	0.055555556	0.305024451	0.012855831	0.903585535	0	0	0.117803518	0.152648103	0.156102088	0.001838235	0	0	0.916904762	0	0
CG	3	99530324	99530818	Teosinte/Maize	Hypo	0.909722222	0.90753481	0.89030112	0.898511905	0.9197512	0.854344787	0.913879826	0.844936163	0.910221405	0.944131455	0.919444444	0.922917001	0.910413081	0.935117163	0.931218672	0.962938913	0.948198198	0.883795468	0.917019882	0.90046627	0.433648881	0.360526316	0.225960061	0.163120567	0.159550237	0.825324675	0.968478261	0.148785862	NA	0.349988498	0.410714286	0.853020993	0.007955865	0.794444444	0.723993618	0.697606247	0.232828717	0.007142857	0	0.025335248	0.651968287	0.655316165	0.36010767	0.862712177	NA	0.744904087	0.834763749	0.262227097	0.690602667	0.502457109	0.288133647
CG	3	102146927	102147771	Teosinte/Maize	Hypo	0.965416667	0.866779129	0.898830138	0.928681189	0.928507491	0.915642303	0.882868481	0.916076791	0.937520525	0.843598383	0.922887173	0.891577381	0.858735748	0.910523043	0.919495798	0.882783547	0.860524291	0.900145688	0.925105227	0.884049303	0.130769231	0.929555556	0.075925926	0.073924731	0.943589744	0.878306878	0.887719298	1	0.880740741	0.802721088	0	0.939917184	0.053497942	0.452280702	0.855128205	0.909555138	0.077743902	0.946371882	0.090323907	0.911085349	0.578856786	0.908060921	0.920502646	0.032006066	0.0451443	0.132143531	0.140577068	0.865284466	0.779201389	0.149361581	0.124715269
CG	3	103862016	103862361	Teosinte/Maize	Hyper	0.28659612	0.333838384	0.380970849	0.079487179	0.057245738	0.155555556	0.209347443	0.107600733	0.240555556	0.277777778	0.154807692	0.168644781	0.259970071	0.290955187	0.296	0.136842105	0.121264368	0.3725	0.050807823	0.225056689	0.496666667	0.791428571	0.759803922	0.590909091	0.815079365	0.707177364	0.473650794	0.666666667	0.607709751	0.742460317	0.869047619	0.791213152	0.543333333	0.468907828	0	0.5	0.682710623	0.639846743	0.627908873	0.483703704	0.508888889	0.676816707	0.625479283	0.683062627	0.844430272	0.922222222	0.456776557	0.822498982	0.793678161	0.849874687	0.474051383
CG	3	104271019	104271258	Teosinte/Maize	Hypo	0.919753086	0.380701754	0.974630542	0.97452381	0.934946237	0.920609319	0.483612581	0.880952381	0.2725	0.898550725	0.979166667	0.942006964	0.904765396	0.915217391	0.983333333	0.938699924	0.958004926	0.942307692	0.93115942	0.966666667	0	0	0	0.019047619	0	0	0	0	NA	0	0	0	0	0	0.923076923	0.035087719	0	0	0	0	0	0	0.005835381	0	0.918154762	0.932968683	0.003861004	0.007239382	0	0.004504505	0
CG	3	105339953	105340118	Teosinte/Maize	Hypo	0	0.204144621	0.891975309	0.492666667	0.816578483	0.880333333	0.767598344	0.762820513	0.487225275	0.889499389	0.86925338	0.594409938	0.554380342	0.392857143	0.242753623	0.37	0.596031746	0.533333333	0.849162257	0.425925926	0	0	0.166666667	0.088	0	0	0.713333333	0.3	0.074074074	0	0.657575758	0	0	0.117283951	0.1	0.125	0.312962963	0.061067019	0	0	0	0.00617284	0	0.350717172	0.008465608	0	0	0	0.02138448	0	0.21857089
CG	3	106796561	106797419	Teosinte/Maize	Hypo	0.855633803	0.887820513	0.914657226	0.924698795	0.924891775	0.961661042	0.947619048	0.935185185	0.899583333	0.937585034	0.962057387	0.884355247	0.878095238	0.873445092	0.940287698	0.944517208	0.921857143	0.953300555	0.899183007	0.88960511	0.014666667	0	0	0.006944444	0.002906977	0.009439153	0.00462963	0.008474576	0.004761905	0	0.001736111	0.015506716	0.003472222	0.005193119	0.001937984	0.002164502	0.00547619	0.010013412	0.168288972	0.007693652	0.004016064	NA	0.043221393	0.030952357	0.01455079	0.023520924	0	0.191666667	0.41875	0.005128205	0.007051282
CG	3	107016930	107017419	Teosinte/Maize	Hypo	0.953846154	0.968518519	0.921882086	0.228571429	0.964134199	0.938069217	0.720800866	0.906495859	0.963181818	0.587286613	0.156413994	0.900981621	0.942640693	0.970634921	0.928835979	0.951966874	0.924190476	0.35042735	0.664412361	0.873132184	0.533333333	0.625252525	0.901388889	0	0	0.661458333	0.782407407	0.108585859	0.026666667	0.820833333	0.605729167	0.511347518	0.46124031	0.005847953	0.48	NA	0.440860215	0.924462366	0.015909091	0.928962874	0.863359788	0.000807103	0.026613757	0.843888889	0.887301587	0.917157974	0	0.004943503	0.017573696	0	0
CG	3	107079632	107079783	Teosinte/Maize	Hypo	0.933695652	0.859448522	0.943851559	0.907575758	0.916796066	0.894987259	0.957575758	0.839781354	0.921704624	0.919565217	0.976190476	0.915151515	0.949352548	0.932143943	0.941860055	0.834920635	0.911231884	0.892113095	0.919055582	0.810967052	0.89131762	0.801304053	0.954545455	NA	0.85906895	0.940493444	0.904761905	0.864718615	0.958540373	0.862318841	0.971376812	0.95	0.891304348	0.870048309	0.885416667	0.971861472	0.841666667	0.904301375	0	0.894232401	0	0.804048851	0.926082251	0.004477954	0.9000264	0.856723012	0.004845874	0.001402525	NA	0.004358723	0.873941276
CG	3	108499218	108499424	Teosinte/Maize	Hypo	0.830246914	0.006896552	0.974702381	0.911111111	0.22531746	0.866666667	0	0.284770115	0.019607843	0.312380952	0.946088435	0.13	0.246354167	0.943333333	0.340686275	0.666666667	0.375520833	0.559677419	0.416666667	0.005747126	0	0.124285714	0	0	0	0	0.062797619	0	0.113924964	0	NA	0	0.00625	0.028253968	0.023809524	NA	NA	0	0.009259259	0.107407407	0	0	0.089124839	0.01010101	0	0	0.011904762	0	0.088888889	0.026470588	0.033333333
CG	3	109023470	109023772	Teosinte/Maize	Hypo	0.937211946	0.89423813	0.7875	0.680310584	0.769317326	0.911949524	0.833906568	0.762619978	0.923139404	0.922569444	0.956329688	0.849239594	0.828621646	0.910261077	0.91790065	0.940452993	0.855946533	0.979003824	0.860347291	0.789810862	0.184848485	0.141829634	0.16986532	0.084887566	0.088336217	0.161087665	0.156512493	0.125694444	0.130806083	0.278463203	0.194624923	NA	0.08347257	0.084737607	0.221859169	0.088709677	0.147286822	0.274899515	0.025877193	0.015445665	0.001388889	0.134649555	0.062865978	0.125535506	NA	NA	0.037175749	0.280692434	0.007545406	0.00765978	0.156264804
CG	3	114819055	114819151	Teosinte/Maize	Hypo	0.107142857	0.579055865	0.311772487	0.962698413	0.573015873	0.946031746	0.567105263	0.37031746	0.46031746	0.097493734	0.875	0	0.916666667	0.115646259	0.976190476	0.778070175	0.340513983	0.931792717	0.944444444	NA	0	0	0	NA	0	0	NA	0	0	0.741666667	0	NA	0	NA	0.575757576	NA	0	0	0	0.02	0.130952381	NA	0	0.013227513	0.015343915	0	0	0	0.004761905	NA	0.091326531
CG	3	116500208	116500908	Teosinte/Maize	Hyper	0	0.003759398	0.001633987	0.485947712	0.444930876	0.931871345	0	0.546300366	0	0.004166667	0.007075472	0.55710034	0.733991597	0.283480609	0.3982493	0.543307593	0	0.002403846	0.002066116	0	0.007368421	0.071354167	NA	0.959259259	0.013457557	0.323170732	0.071908602	0.422619048	0.002380952	0.541666667	0.42962963	0.476744186	0.147674419	0.576666667	0.852280702	1	0.790322581	0.756071429	0.859815917	0.936658398	0.89421503	0.776357525	0.614449321	0.637760388	0.929547229	0.926660179	0.005434783	0.867710279	0.736799277	0.878532555	0.831961722
CG	3	117396180	117396512	Teosinte/Maize	Hypo	0.9890625	0.923787879	0.800297619	0.873868313	0.968783069	0.38647619	0.899030303	0.933333333	0.910493827	0.942219388	0.934685479	0.965555556	0.942165899	0.913888889	0.96875	0.956818182	0.97770775	0.918492618	0.946291035	0.8475	NA	0.96969697	1	0.666666667	0.813945578	0.854140787	0.959920635	0.927721088	0.988888889	0.727777778	1	0.883333333	0.803703704	0.950396825	0.863636364	0.931818182	0.932976827	0.00462963	0	0.093042328	0	0.946553309	0.960497835	0.947799423	0.004926108	0	0.948287863	0.026143791	0.013333333	0	0.933845357
CG	3	119391863	119391985	Teosinte/Maize	Hypo	0.818627451	0.9375	NA	0.980392157	0.910316667	0.5	0.906709957	0.896428571	0.963541667	0.818181818	0.977232143	0.8	0.974398361	0.972789116	0.960383635	1	0.949814815	0.827234325	0.953125	0.634873016	1	0.9	0.966283525	0.920454545	0.839506173	0.985294118	NA	0.967901235	0.911616162	NA	0.972222222	0.943217893	1	0.909090909	NA	0.860784314	0.932795699	0.966161616	0.466654642	0.002941176	0	NA	0.927693603	0.385250398	0	0.935990338	0	NA	0.055555556	0.921501551	0.956360843
CG	3	122042861	122043390	Teosinte/Maize	Hypo	0.852604803	0.768489618	0.75617284	0.827421652	0.553547429	0.853015678	0.920613471	0.777797203	0.79474377	0.759489633	0.910275835	0.920913771	0.862843069	0.882653061	0.780325444	0.943572269	0.752479157	0.819720877	0.61530653	0.927788221	0.833333333	0.416666667	0.555555556	0.8125	0.25	0.291666667	0.740740741	0.785714286	0.266666667	1	0.708333333	NA	0.9	0.892156863	1	NA	0.901515152	0.936737678	0.021992654	0.934436275	0.101375598	0.662114846	0.195095645	0.214744592	0.07153701	0.177222777	0.093243793	0.141666667	0.236979167	0.214041514	0.930299411
CG	3	122404101	122404358	Teosinte/Maize	Hyper	0.334166667	0.005319149	0.262147716	0.557902001	0.180392157	0.356737589	0.207323232	0.037155388	0.211734694	0.296944444	0.133333333	0.205426357	0.689849624	0.468229167	0.6	0.18	0.2425	0.056691919	0.208333333	0.048611111	0.723717949	0.706666667	0.95	0.715277778	0.603250916	0.4	0.787037037	0.75	0.94	0.325862069	0.465079365	1	0.463265306	0.328571429	0.65625	0.705128205	0.714285714	0.812345679	0.822896825	0.864465846	0.677192982	0.741299626	0.89375	0.564634146	0.909722222	0.844832827	0.71031746	0.828900709	0.824722222	0.694252874	0.560222567
CG	3	123051788	123052078	Teosinte/Maize	Hypo	0.412996032	0.019270833	0.913978495	0.429714286	0.967261905	0.952380952	0.408888889	0.368831169	0.913899614	0.873373984	0.95335097	0.293740399	NA	0.250230415	0.944444444	0.948717949	NA	0.433762334	0.960675883	0.485008818	0.0375	1	0.894927536	0.975	0.006666667	0.97	0.513888889	0.618939394	0.240740741	NA	0.437244898	0.294166667	0.396450617	0.895502646	0.0125	0.907407407	0.416666667	0	0	0.002631579	0	0.921344692	0.004651163	0	0.002564103	0.008928571	0	0	0	0.74691358	0.853103563
CG	3	124368087	124368736	Teosinte/Maize	Hypo	0.724958949	0.806379731	0.869224169	0.843266769	0.943504595	0.859893268	0.873796296	0.864664502	0.881541219	0.935956252	0.933943834	0.763580247	0.872693148	0.949386724	0.830828648	0.920405983	0.945998446	0.903067766	0.847942798	0.920304086	0.954545455	0.970238095	1	0.921875	0.708333333	0.904761905	0.961538462	1	1	0.962962963	0.7	0.9375	0.666666667	0.933333333	0.75	1	0.9	0.936440186	0.925	0	0.002710027	0.902529762	0.011541087	0.453367653	0	0	0.239727195	0.01	0.005405405	1	0.887407407
CG	3	125451730	125452163	Teosinte/Maize	Hypo	0.899358974	0.938505747	0.850204082	0.93999519	0.839573071	0.737179487	0.928571429	0.939655172	0.820238095	0.954329004	0.73989899	0.875	0.927857143	0.727489177	0.930555556	0.923666667	0.8313147	0.978125	0.87579857	0.103030303	0.009090909	0	0.434615385	1	0	0.005263158	0.95	0.962962963	0.125925926	0.674074074	0.95875	0	0.066666667	0.035094851	0.976190476	1	1	0.003246753	0.014438503	0.006181319	0	0.002604167	0	0.00203252	0.05625	0.01125	0	0	0	0	NA
CG	3	125738906	125740129	Teosinte/Maize	Hyper	0.037025181	0.358644569	0.335805209	0.359368046	0.372245866	0.454740599	0.001103753	0.928571429	0.429081257	0.036676127	0.474866007	0.365704866	0.953951001	0.447969568	0.561369509	0.766408935	0.589901478	0.372783069	0.934427438	0.018748562	0.930147059	0.92042042	0.008928571	0.953815261	0.270415722	0.955050505	0.920147516	0.742570281	0.910606061	0.899666667	0.520464135	0.438134921	0.376371784	0.948759133	0.950632911	0.295480226	0.875745257	0.937678801	0.905749919	0.910774399	0.923668133	0.90482714	0.916142282	0.880841873	0.931084656	0.926718645	0.934898913	0.919080173	0.885544218	NA	0.907189358
CG	3	125837190	125837554	Teosinte/Maize	Hyper	0	0.366349206	0.432773109	0	0	0.334956974	0.260350529	0.34137931	0.493095238	0.003703704	0.354166667	0.966921769	0.931416957	0.237789889	0.494	0.435338346	0.677380952	0.496793651	0.960740293	0.693401361	0.973529412	0.86375	0.202083333	0.703763441	0.647313797	0.824404762	0.944444444	1	0.947252747	1	0.9375	0.928435374	0.365079365	0.807142857	0.714285714	1	0.973214286	0.916113778	0.921180556	0.907186052	0.812042125	0.87948032	0.922289767	0.938643235	0.952164502	0.931732275	0.937717527	0.907365909	0.872649573	0.917381731	0.943371964
CG	3	126845141	126845457	Teosinte/Maize	Hypo	0.375	0.910409035	0.109375	0.939484127	0.710606061	0.988095238	0.864583333	0.973363095	0.535463659	0.230769231	0.487354497	0.395614035	0.930555556	0.634543651	1	0.575	0.673076923	0.836011905	0.948015873	1	0.181818182	0.866666667	0	0.089285714	0	NA	0	NA	1	0.333333333	0.2	1	1	0.833333333	NA	0.083333333	0.216666667	0.333234127	0.307359307	0.195454545	0.259615385	0.303703704	0.364017094	0.263888889	0.236904762	0.226296296	0.305194805	0.181818182	0.103896104	0.230769231	0.232142857
CG	3	128235578	128235950	Teosinte/Maize	Hypo	0.863965201	0.923681973	0.93757764	0.925806452	0	0	0.931582633	0.871428571	0.904505888	0.840625	0.959615385	0.59694855	0.847988286	0.574134199	0.945977011	0.718183062	0.909847149	0.873765432	NA	0.218777056	0.029411765	0.411111111	0	0.09375	0	0.69560419	0.962962963	0.455328798	0.466666667	0.555555556	0.033333333	0.815608466	0	0.098611111	0.45	0.061403509	0.025	0.063333333	0.065909091	0.468020542	0.26328125	0.080793651	0.230109127	0.135497835	0.057795699	0.339655172	0.199107143	0.072306397	0.007142857	0.311295351	0.006758833
CG	3	132586432	132587050	Teosinte/Maize	Hypo	0.920337745	0.921670117	0.94906418	0.938135978	0.905901819	0.922153765	0.931986532	0.922108586	0.910031309	0.926928263	0.910714286	0.929414273	0.814814815	0.917467792	0.938536565	0.945859734	0.941766195	0.952841782	0.93186327	0.929778175	0.006652661	0	0.101984127	NA	0.005747126	0.831737183	0.00304878	0.004807692	0.947368421	0.009615385	0.005957535	0.964341085	0.001984127	0.119791667	0.00862069	0.229189271	0.235784314	0.481670173	0.010582011	0.142960821	0.002272727	0.000854701	0.001472754	0.00311943	0.151146846	0.535308443	0.455279929	NA	0.921177945	NA	0.15244709
CG	3	134973416	134974540	Teosinte/Maize	Hypo	0.905520125	0.944559557	0.932896825	0.877927011	0.480505992	0.956254551	0.939608367	0.450224014	0.416954365	0.397727874	0.940065681	0.407736482	0.943524371	0.490230697	0.943653828	0.482690588	0.942113209	0.366621864	0.903146998	0.468941388	0.954885057	0.43161512	0.611746032	0.884666667	0.008064516	0.456818182	0.518367347	0.018923241	0.506097561	0.357843137	0.391350211	0.942028986	0.855749459	0.014814815	0.909183673	0.605555556	0.404900794	0.0027587	0.005426357	0	0.031635802	0.017021277	0.063822714	0.011633014	0.110565211	0.038211382	0.013432836	0.012681159	0.030080214	0.018164794	0.461407554
CG	3	135679370	135679839	Teosinte/Maize	Hypo	0.820736961	0.885802469	0.909803922	0.963961039	0.907738095	0.915770609	0.93044733	0.897126437	0.854901961	0.862301587	0.873015873	0.89516369	0.897932331	0.963015873	0.851731602	0.915079365	0.927083333	0.835978836	0.881626984	0.824494949	1	0.916666667	0.960526316	0.936507937	0.851851852	NA	0.770512821	0.9375	1	0.245	NA	0.961904762	0.902777778	1	NA	1	0.763585434	0.004761905	0	0	0.780666667	0.862379287	0.888716356	0	0	0	0.045454545	0.037356322	0.01	0.038461538	0.840424431
CG	3	137088900	137089146	Teosinte/Maize	Hypo	0.893474427	0.929939792	0.915217391	0.88362069	0.911029009	0.928231293	0.972988506	0.455123899	0.836805556	0.922003284	0.892190476	0.901759834	0.899007937	0.932051282	0.933333333	0.938690476	0.670848883	0.913218391	0.90096905	0.954347664	1	0.509090909	0.866666667	0.916666667	0.25	0.084210526	0.697619048	0.75	0	NA	0.5	0	0	0	0.625	0.935897436	0.95	0.071666667	0.082598471	NA	0.02010101	0.970720021	0.872960976	0.07194561	0.093021286	0.021957672	0.035873016	0.160493827	0.021333333	0.086956522	0.774795575
CG	3	137472433	137472558	Teosinte/Maize	Hypo	0.715277778	0.768668047	0.923577884	0.929824561	0.731884058	0.879606625	0.944444444	0.875	0.893650794	0.96599479	0.365538847	0.941176471	0.966305916	0.281722689	0.553769841	0.678787879	0.695134576	0.693939394	0.853030303	0.604166667	NA	NA	0.583333333	0.333333333	NA	0.666666667	0.974358974	0	0	0	0	0	NA	0	NA	NA	0	0	0.014111365	0.619859307	0.042995169	0	0.918506494	0.066435185	0.938954765	0.005882353	0.005347594	0	0	0.01875	0.015
CG	3	138824673	138825183	Teosinte/Maize	Hyper	0.327636054	0.044715447	0.010912698	0.15203252	0.189166667	0.100464576	0.128205128	0.155952381	0.0575	0.37202381	0.382376882	0.018803419	0.344518272	0.302863578	0	0.235185185	0.247126437	0.189932393	0.086691087	0.152521008	0.518518519	0.456410256	0.703373016	0.458333333	0.434615385	0.692307692	0.357142857	0.404545455	0.62962963	0.538271605	0.591666667	0.482142857	0.481944444	0.445333333	0.373015873	1	0.459027778	0.706688312	0.355128205	0.711778103	0.495833333	0.451185213	0.818217054	0.58218254	0.638445921	0.633333333	0.6875	0.540025253	0.616747835	0.509852217	0.680645743
CG	3	140026851	140027002	Teosinte/Maize	Hyper	0.055555556	0.133333333	0.083333333	0.095238095	0.005952381	0.136281179	0.143367347	0.161904762	0.130895692	0	0.185648148	0.124716553	0.236659108	0.126530612	0.078571429	0.125	0.2	0.061538462	0.283333333	0.018333333	0.111111111	0.166666667	0.645238095	0.107142857	0.614583333	0	0.319047619	0.75	0.325396825	0.114035088	0.444444444	0.337719298	0.569444444	0.182142857	0.281746032	0.216666667	0.241693248	0.308333333	0.773015873	0.81641604	0.441391941	0.497835498	0.540833333	0.42357175	0.622883598	0.857142857	0.5	0.190551776	0.751020408	0.7875	0.78457812
CG	3	141721982	141722094	Teosinte/Maize	Hyper	0.047	0.023809524	0	0.570634921	0.089142857	0.119791667	0.016	0.158685065	0.136231884	0.182857143	0.202142857	0.455555556	0.089206349	0.496650794	0.240888889	0.424238095	0	0.265	0.01	0.132111111	NA	0.888888889	0.9375	NA	1	0.869642857	0.319444444	0.631944444	NA	0.936507937	0.866666667	0.633333333	0.458333333	0.333333333	NA	NA	0.0625	0.397698413	0	0	0.783460317	0.485444444	0.906	0.147619048	0.969126984	0.837777778	0.664612717	0.674272487	0.898857143	0.684571429	0.419240482
CG	3	142233220	142233439	Teosinte/Maize	Hyper	0.166250971	0.318226601	0.27454844	0.439993546	0.410770975	0.307878788	0.660728983	0.876811594	0.269047619	0.26919352	0.508972583	0.539189929	0.017337165	0.084756431	0.285057471	0.307823129	0.597701149	0.289530967	0.59664903	0.177083333	NA	0.969135802	0.75	0.94047619	0.358974359	0.853703704	0.823308271	0.874206349	0.916666667	NA	0.93452381	0.915432099	0.910344828	0.925555556	0.904761905	1	NA	0.852910053	0.906565657	0.920533171	0.857142857	0.88353797	0.92816092	0.823511905	0.929619048	0.819246032	0.938279857	0.891557198	0.75942029	0.802848639	0.714561514
